#Subj:	10841
#Run:	1
#Age:	21
#Gender:	male
#02-May-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	   1	  53	  11	   0	5.469793e+02	  76	   0	5.086928e-01	3.863432e+01	1728	fear	fear_12.png	
DEV	   1	  54	  11	   0	5.534045e+02	  72	   0	6.906166e-01	4.982490e+01	 802	fear	fear_15.png	
DEV	   1	  55	  11	   0	5.616636e+02	  81	  81	2.929926e-01	2.379235e+01	3839	fear	fear_2.png	
DEV	   1	  56	  11	   0	5.691510e+02	  80	  80	3.040461e-01	2.428857e+01	3696	fear	fear_8.png	
DEV	   1	  57	  11	   0	5.767323e+02	  88	   0	3.072718e-01	2.697493e+01	3654	fear	fear_1.png	
DEV	   1	  58	  11	   0	5.843460e+02	  81	  81	3.819181e-01	3.111154e+01	2750	fear	fear_4.png	
DEV	   1	  59	  11	   0	5.914274e+02	  85	   0	3.897661e-01	3.321732e+01	2669	fear	fear_20.png	
DEV	   1	  60	  11	   0	5.995118e+02	  83	   0	3.047378e-01	2.525180e+01	3687	fear	fear_3.png	
DEV	   1	  61	  11	   0	6.056396e+02	  76	  76	5.348146e-01	4.079317e+01	1570	fear	fear_14.png	
DEV	   1	  62	  11	   0	6.120824e+02	  74	  74	5.308886e-01	3.948545e+01	1593	fear	fear_19.png	
DEV	   1	  63	  11	   0	6.203603e+02	  81	  81	3.047378e-01	2.464232e+01	3687	fear	fear_5.png	
DEV	   1	  64	  11	   0	6.268418e+02	  77	  77	5.167456e-01	3.965513e+01	1678	fear	fear_3.png	
DEV	   1	  65	  11	   0	6.340503e+02	  85	   0	4.001861e-01	3.398109e+01	2566	fear	fear_1.png	
DEV	   1	  66	  11	   0	6.427342e+02	  84	   0	2.889276e-01	2.436195e+01	3891	fear	fear_19.png	
DEV	   1	  67	  11	   0	6.499949e+02	  76	   0	5.203511e-01	3.936311e+01	1656	fear	fear_7.png	
DEV	   1	  68	  11	   0	6.572949e+02	  77	  77	5.123727e-01	3.937741e+01	1705	fear	fear_9.png	
DEV	   1	  69	  11	   0	6.647661e+02	  85	   0	3.539795e-01	3.020497e+01	3063	fear	fear_16.png	
DEV	   1	  70	  11	   0	6.722197e+02	  74	  74	5.263338e-01	3.920830e+01	1620	fear	fear_4.png	
DEV	   1	  71	  11	   0	6.788043e+02	  79	  79	3.201773e-01	2.542048e+01	3486	fear	fear_10.png	
DEV	   1	  72	  11	   0	6.855702e+02	  87	   0	3.224938e-01	2.816115e+01	3456	fear	fear_21.png	
DEV	   1	  73	  11	   0	6.920133e+02	  78	  78	5.276773e-01	4.140086e+01	1612	fear	fear_17.png	
DEV	   1	  74	  11	   0	6.975919e+02	  66	  66	8.250691e-01	5.426724e+01	 270	fear	fear_5.png	
DEV	   1	  75	  11	   0	7.040615e+02	  72	  72	8.212921e-01	5.906425e+01	 284	fear	fear_6.png	
DEV	   1	  76	  11	   0	7.111280e+02	  64	  64	8.275032e-01	5.269519e+01	 261	fear	fear_12.png	
DEV	   1	  77	  11	   0	7.163973e+02	  70	  70	8.275032e-01	5.766021e+01	 261	fear	fear_20.png	
DEV	   1	  78	  11	   0	7.223740e+02	  70	  70	8.234490e-01	5.750525e+01	 276	fear	fear_8.png	
DEV	   1	  79	  11	   0	7.288222e+02	  68	  68	8.402907e-01	5.728959e+01	 214	fear	fear_11.png	
DEV	   1	  80	  11	   0	7.339859e+02	  70	  70	8.340172e-01	5.873719e+01	 237	fear	fear_18.png	
DEV	   1	  81	  11	   0	7.400329e+02	  70	  70	8.353785e-01	5.878836e+01	 232	fear	fear_2.png	
DEV	   1	  82	  11	   0	7.460207e+02	  66	  66	8.667884e-01	5.726752e+01	 118	fear	fear_13.png	
DEV	   1	  83	  11	   0	7.514805e+02	  71	  71	8.364685e-01	5.966556e+01	 228	fear	fear_14.png	
DEV	   1	  84	  11	   0	7.576737e+02	  73	  73	8.215615e-01	5.989684e+01	 283	fear	fear_15.png	
IEV	   1	  85	  10	   0	8.286422e+02	  18	  18	8.955598e-01	1.584408e+01	 387	happy	happy_19.png	
IEV	   1	  86	  10	   0	8.350332e+02	  27	  27	8.425068e-01	2.268321e+01	1321	happy	happy_18.png	
IEV	   1	  87	  10	   0	8.415368e+02	  56	  56	6.760662e-01	3.790510e+01	2514	happy	happy_12.png	
IEV	   1	  88	  10	   0	8.499076e+02	  80	   0	5.736962e-01	4.592045e+01	3049	happy	happy_14.png	
IEV	   1	  89	  10	   0	8.575050e+02	 132	 132	3.993581e-01	5.259883e+01	3891	happy	happy_17.png	
IEV	   1	  90	  10	   0	8.647817e+02	 131	   0	4.064111e-01	5.315458e+01	3857	happy	happy_5.png	
IEV	   1	  91	  10	   0	8.723803e+02	 115	   0	4.384920e-01	5.023387e+01	3703	happy	happy_8.png	
IEV	   1	  92	  10	   0	8.802673e+02	 135	   0	3.993581e-01	5.379691e+01	3891	happy	happy_13.png	
IEV	   1	  93	  10	   0	8.866582e+02	  18	  18	8.980579e-01	1.622117e+01	 252	happy	happy_6.png	
IEV	   1	  94	  10	   0	8.941177e+02	  63	  63	6.224005e-01	3.950608e+01	2802	happy	happy_15.png	
IEV	   1	  95	  10	   0	9.010620e+02	  41	  41	7.613681e-01	3.143325e+01	1993	happy	happy_2.png	
IEV	   1	  96	  10	   0	9.084177e+02	  71	  71	6.134932e-01	4.375221e+01	2848	happy	happy_7.png	
IEV	   1	  97	  10	   0	9.154976e+02	  59	  59	6.467268e-01	3.791022e+01	2674	happy	happy_4.png	
IEV	   1	  98	  10	   0	9.231436e+02	  63	  63	6.235562e-01	3.943201e+01	2796	happy	happy_10.png	
IEV	   1	  99	  10	   0	9.305269e+02	  60	   0	6.452275e-01	3.865609e+01	2682	happy	happy_21.png	
IEV	   1	 100	  10	   0	9.382438e+02	  70	  70	6.003777e-01	4.208623e+01	2915	happy	happy_20.png	
IEV	   1	 101	  10	   0	9.464943e+02	 128	   0	4.149331e-01	5.326944e+01	3816	happy	happy_9.png	
IEV	   1	 102	  10	   0	9.545587e+02	  85	  85	5.350325e-01	4.571260e+01	3239	happy	happy_16.png	
IEV	   1	 103	  10	   0	9.617832e+02	  80	  80	5.544692e-01	4.412972e+01	3144	happy	happy_3.png	
IEV	   1	 104	  10	   0	9.686983e+02	  82	  82	5.579265e-01	4.561277e+01	3127	happy	happy_11.png	
IEV	   1	 105	  10	   0	9.766048e+02	  81	   0	5.627954e-01	4.535650e+01	3103	happy	happy_1.png	
IEV	   1	 106	  10	   0	9.828734e+02	  21	  21	8.633974e-01	1.836440e+01	1071	happy	happy_21.png	
IEV	   1	 107	  10	   0	9.892448e+02	  15	  15	8.978035e-01	1.358101e+01	 269	happy	happy_10.png	
IEV	   1	 108	  10	   0	9.959576e+02	  39	  39	7.710215e-01	2.983460e+01	1926	happy	happy_8.png	
IEV	   1	 109	  10	   0	1.001949e+03	  45	  45	7.161559e-01	3.216712e+01	2282	happy	happy_1.png	
IEV	   1	 110	  10	   0	1.009457e+03	  74	  74	6.007715e-01	4.446596e+01	2913	happy	happy_9.png	
IEV	   1	 111	  10	   0	1.016390e+03	  87	   0	5.495770e-01	4.769482e+01	3168	happy	happy_11.png	
IEV	   1	 112	  10	   0	1.024163e+03	  87	   0	5.342102e-01	4.628942e+01	3243	happy	happy_19.png	
IEV	   1	 113	  10	   0	1.031377e+03	  69	  69	5.950477e-01	4.121039e+01	2942	happy	happy_2.png	
IEV	   1	 114	  10	   0	1.038850e+03	  74	  74	6.123253e-01	4.504322e+01	2854	happy	happy_5.png	
IEV	   1	 115	  10	   0	1.045432e+03	  69	  69	6.107661e-01	4.207459e+01	2862	happy	happy_6.png	
IEV	   1	 116	  10	   0	1.052450e+03	  72	   0	5.966295e-01	4.290420e+01	2934	happy	happy_20.png	
IEV	   1	 117	  10	   0	1.058691e+03	  43	  43	7.610750e-01	3.298017e+01	1995	happy	happy_13.png	
IEV	   1	 118	  10	   0	1.066253e+03	 124	   0	4.138929e-01	5.123594e+01	3821	happy	happy_18.png	
IEV	   1	 119	  10	   0	1.073956e+03	  98	   0	4.769358e-01	4.663974e+01	3519	happy	happy_7.png	
IEV	   1	 120	  10	   0	1.080535e+03	  31	  31	8.478096e-01	2.629626e+01	1263	happy	happy_17.png	
IEV	   1	 121	  10	   0	1.087905e+03	  64	  64	6.162128e-01	3.928354e+01	2834	happy	happy_4.png	
IEV	   1	 122	  10	   0	1.094801e+03	  61	   0	6.420317e-01	3.886639e+01	2699	happy	happy_14.png	
IEV	   1	 123	  10	   0	1.101841e+03	  62	   0	6.270146e-01	3.858234e+01	2778	happy	happy_3.png	
IEV	   1	 124	  10	   0	1.109142e+03	  45	  45	7.158240e-01	3.219337e+01	2284	happy	happy_15.png	
IEV	   1	 125	  10	   0	1.116077e+03	  72	   0	5.950477e-01	4.299553e+01	2942	happy	happy_12.png	
IEV	   1	 126	  10	   0	1.124691e+03	 138	   0	3.867419e-01	5.343333e+01	3952	happy	happy_16.png	
CEVR	   1	 127	   9	   0	1.199893e+03	  79	  79	4.961686e-01	3.898467e+01	3690	fear	fear_10.png	
CEVR	   1	 128	   9	   0	1.207000e+03	  75	  75	5.050702e-01	3.801014e+01	3736	fear	fear_16.png	
CEVR	   1	 129	   9	   0	1.213787e+03	 105	   0	3.372396e-01	3.531380e+01	2460	fear	fear_2.png	
CEVR	   1	 130	   9	   0	1.219453e+03	 174	   0	2.123299e-01	3.700000e+01	 201	fear	fear_15.png	
CEVR	   1	 131	   9	   0	1.226756e+03	  73	   0	5.373444e-01	3.914938e+01	3890	fear	fear_21.png	
CEVR	   1	 132	   9	   0	1.234820e+03	  78	   0	4.824888e-01	3.748249e+01	3616	fear	fear_5.png	
CEVR	   1	 133	   9	   0	1.242421e+03	  78	   0	4.959786e-01	3.848794e+01	3689	fear	fear_11.png	
CEVR	   1	 134	   9	   0	1.249591e+03	 136	 136	2.656410e-01	3.620308e+01	1425	fear	fear_8.png	
CEVR	   1	 135	   9	   0	1.256473e+03	 143	 143	2.669553e-01	3.806782e+01	1449	fear	fear_6.png	
CEVR	   1	 136	   9	   0	1.263162e+03	 137	 137	2.692308e-01	  37	1490	fear	fear_18.png	
CEVR	   1	 137	   9	   0	1.270048e+03	 142	   0	2.693988e-01	3.834699e+01	1493	fear	fear_13.png	
CEVR	   1	 138	   9	   0	1.275921e+03	 139	   0	2.656410e-01	  37	1425	fear	fear_1.png	
CEVR	   1	 139	   9	   0	1.282280e+03	 169	   0	2.135202e-01	3.614592e+01	 235	fear	fear_3.png	
CEVR	   1	 140	   9	   0	1.289242e+03	 101	 101	3.502840e-01	3.524858e+01	2603	fear	fear_20.png	
CEVR	   1	 141	   9	   0	1.295667e+03	 108	 108	3.433192e-01	3.700000e+01	2528	fear	fear_17.png	
CEVR	   1	 142	   9	   0	1.303368e+03	 112	   0	3.390052e-01	3.801702e+01	2480	fear	fear_19.png	
CEVR	   1	 143	   9	   0	1.310691e+03	  81	  81	4.686934e-01	3.793739e+01	3537	fear	fear_12.png	
CEVR	   1	 144	   9	   0	1.318519e+03	  92	   0	4.089043e-01	3.781781e+01	3133	fear	fear_7.png	
CEVR	   1	 145	   9	   0	1.324540e+03	 141	   0	2.710906e-01	3.835545e+01	1523	fear	fear_9.png	
CEVR	   1	 146	   9	   0	1.330778e+03	 156	   0	2.421919e-01	3.772658e+01	 953	fear	fear_4.png	
CEVR	   1	 147	   9	   0	1.337759e+03	  92	   0	3.984615e-01	3.660154e+01	3050	fear	fear_14.png	
CEVR	   1	 148	   9	   0	1.345576e+03	 104	 104	3.440489e-01	3.562380e+01	2536	fear	fear_21.png	
CEVR	   1	 149	   9	   0	1.352828e+03	 103	   0	3.483992e-01	3.595480e+01	2583	fear	fear_7.png	
CEVR	   1	 150	   9	   0	1.360184e+03	 108	   0	3.527649e-01	3.805829e+01	2629	fear	fear_18.png	
CEVR	   1	 151	   9	   0	1.367432e+03	  91	   0	3.905308e-01	3.543788e+01	2984	fear	fear_3.png	
CEVR	   1	 152	   9	   0	1.375213e+03	  81	  81	4.547051e-01	  37	3452	fear	fear_19.png	
CEVR	   1	 153	   9	   0	1.382212e+03	  83	   0	4.577589e-01	3.791552e+01	3471	fear	fear_12.png	
CEVR	   1	 154	   9	   0	1.389422e+03	  95	   0	3.803231e-01	3.623935e+01	2895	fear	fear_16.png	
