#Subj:	11188
#Run:	1
#Age:	30
#Gender:	male
#28-Jun-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	1	154	4	0	1.351077e+03	135	0	2.703549e-01	3.645929e+01	1510	scram	scram_9.png
CEVR	1	155	4	0	1.358277e+03	76	0	4.580828e-01	3.470959e+01	3473	scram	scram_10.png
CEVR	1	156	4	0	1.363991e+03	156	156	2.328718e-01	3.630138e+01	739	scram	scram_21.png
CEVR	1	157	4	0	1.370562e+03	166	166	2.216327e-01	3.677837e+01	457	scram	scram_18.png
CEVR	1	158	4	0	1.376298e+03	170	0	2.178301e-01	37	355	scram	scram_11.png
CEVR	1	159	4	0	1.382252e+03	175	0	2.181604e-01	3.809080e+01	364	scram	scram_2.png
CEVR	1	160	4	0	1.388400e+03	159	0	2.274324e-01	3.609027e+01	606	scram	scram_7.png
CEVR	1	161	4	0	1.395773e+03	68	68	5.300860e-01	3.593983e+01	3857	scram	scram_13.png
CEVR	1	162	4	0	1.403734e+03	71	0	5.240793e-01	37	3829	scram	scram_3.png
CEVR	1	163	4	0	1.409644e+03	170	0	2.169179e-01	3.678308e+01	330	scram	scram_14.png
CEVR	1	164	4	0	1.416020e+03	142	0	2.569954e-01	3.648601e+01	1261	scram	scram_19.png
CEVR	1	165	4	0	1.421882e+03	135	0	2.774802e-01	3.755496e+01	1633	scram	scram_17.png
CEVR	1	166	4	0	1.428758e+03	152	0	2.471846e-01	3.749437e+01	1061	scram	scram_6.png
CEVR	1	167	4	0	1.435417e+03	130	130	2.771832e-01	3.616845e+01	1628	scram	scram_20.png
CEVR	1	168	4	0	1.442952e+03	140	140	2.741901e-01	3.837095e+01	1577	scram	scram_12.png
CEV	1	169	5	0	1.515673e+03	44	44	7.561429e-01	3.321929e+01	1007	happy	happy_19.png
CEV	1	170	5	0	1.521610e+03	49	49	8.171429e-01	4.026857e+01	580	happy	happy_15.png
CEV	1	171	5	0	1.528054e+03	52	52	6.721429e-01	3.498357e+01	1595	happy	happy_18.png
CEV	1	172	5	0	1.535016e+03	61	0	6.098571e-01	37	2031	happy	happy_13.png
CEV	1	173	5	0	1.541945e+03	63	0	5.621429e-01	3.531357e+01	2365	happy	happy_8.png
CEV	1	174	5	0	1.549572e+03	70	70	5.344286e-01	3.753443e+01	2559	happy	happy_11.png
CEV	1	175	5	0	1.556308e+03	75	75	4.744286e-01	3.557671e+01	2979	happy	happy_12.png
CEV	1	176	5	0	1.564073e+03	85	85	4.375714e-01	37	3237	happy	happy_7.png
CEV	1	177	5	0	1.571970e+03	101	101	3.717143e-01	3.737171e+01	3698	happy	happy_3.png
CEV	1	178	5	0	1.579981e+03	92	0	3.964286e-01	3.660357e+01	3525	happy	happy_20.png
CEV	1	179	5	0	1.587581e+03	98	98	3.708571e-01	3.625829e+01	3704	happy	happy_9.png
CEV	1	180	5	0	1.595465e+03	100	100	3.752857e-01	3.737529e+01	3673	happy	happy_17.png
CEV	1	181	5	0	1.602858e+03	102	0	3.728571e-01	3.811857e+01	3690	happy	happy_6.png
CEV	1	182	5	0	1.609626e+03	81	81	4.665714e-01	3.793314e+01	3034	happy	happy_2.png
CEV	1	183	5	0	1.617939e+03	83	83	4.530000e-01	3.745300e+01	3129	happy	happy_4.png
CEV	1	184	5	0	1.625961e+03	86	0	4.505714e-01	3.880229e+01	3146	happy	happy_5.png
CEV	1	185	5	0	1.633428e+03	82	82	4.664286e-01	3.839929e+01	3035	happy	happy_1.png
CEV	1	186	5	0	1.640414e+03	81	81	4.610000e-01	3.746100e+01	3073	happy	happy_14.png
CEV	1	187	5	0	1.647907e+03	80	80	4.591429e-01	3.654086e+01	3086	happy	happy_16.png
CEV	1	188	5	0	1.654983e+03	77	77	4.638571e-01	3.560843e+01	3053	happy	happy_10.png
CEV	1	189	5	0	1.662752e+03	96	96	3.802857e-01	3.661971e+01	3638	happy	happy_21.png
CEV	1	190	5	0	1.670334e+03	81	0	4.625714e-01	3.746257e+01	3062	happy	happy_9.png
CEV	1	191	5	0	1.678104e+03	99	0	3.800000e-01	3.776000e+01	3640	happy	happy_7.png
CEV	1	192	5	0	1.685071e+03	106	106	3.522857e-01	3.735229e+01	3834	happy	happy_18.png
CEV	1	193	5	0	1.693134e+03	101	101	3.535714e-01	3.558571e+01	3825	happy	happy_15.png
CEV	1	194	5	0	1.700289e+03	104	0	3.561429e-01	3.700000e+01	3807	happy	happy_17.png
CEV	1	195	5	0	1.708227e+03	102	0	3.607143e-01	3.663929e+01	3775	happy	happy_3.png
CEV	1	196	5	0	1.714727e+03	74	0	5.145714e-01	3.802914e+01	2698	happy	happy_5.png
CEV	1	197	5	0	1.722474e+03	95	95	3.875714e-01	37	3587	happy	happy_2.png
CEV	1	198	5	0	1.729779e+03	89	0	3.988571e-01	3.540457e+01	3508	happy	happy_13.png
CEV	1	199	5	0	1.737371e+03	102	0	3.741429e-01	3.812243e+01	3681	happy	happy_12.png
CEV	1	200	5	0	1.744885e+03	97	97	3.678571e-01	3.552857e+01	3725	happy	happy_11.png
CEV	1	201	5	0	1.753157e+03	94	94	3.798571e-01	3.586043e+01	3641	happy	happy_4.png
CEV	1	202	5	0	1.761479e+03	81	0	4.518571e-01	3.654814e+01	3137	happy	happy_19.png
