#Subj:	11184
#Run:	1
#Age:	24
#Gender:	female
#21-Jun-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	1	60	2	0	5.276396e+02	71	71	7.415867e-01	5.237955e+01	591	happy	happy_20.png
DEV	1	61	2	0	5.333753e+02	71	71	7.346349e-01	5.204616e+01	619	happy	happy_3.png
DEV	1	62	2	0	5.395671e+02	68	68	7.564165e-01	5.156033e+01	532	happy	happy_19.png
DEV	1	63	2	0	5.459672e+02	66	66	8.060354e-01	5.358473e+01	341	happy	happy_18.png
DEV	1	64	2	0	5.527949e+02	71	71	7.388489e-01	5.224886e+01	602	happy	happy_2.png
DEV	1	65	2	0	5.578921e+02	75	0	7.541386e-01	5.673892e+01	541	happy	happy_17.png
DEV	1	66	2	0	5.641165e+02	74	74	6.476307e-01	4.814271e+01	992	happy	happy_7.png
DEV	1	67	2	0	5.709983e+02	74	0	5.821806e-01	4.311565e+01	1310	happy	happy_3.png
DEV	1	68	2	0	5.774319e+02	69	69	7.870513e-01	5.442314e+01	413	happy	happy_18.png
DEV	1	69	2	0	5.828123e+02	74	74	7.671202e-01	5.662658e+01	490	happy	happy_10.png
DEV	1	70	2	0	5.886329e+02	69	69	7.428339e-01	5.095315e+01	586	happy	happy_20.png
DEV	1	71	2	0	5.950619e+02	68	68	7.388489e-01	5.003231e+01	602	happy	happy_19.png
DEV	1	72	2	0	6.013443e+02	77	0	7.126750e-01	5.452416e+01	709	happy	happy_11.png
DEV	1	73	2	0	6.068855e+02	71	71	7.839195e-01	5.585848e+01	425	happy	happy_16.png
DEV	1	74	2	0	6.135665e+02	68	68	7.632836e-01	5.185928e+01	505	happy	happy_13.png
DEV	1	75	2	0	6.201259e+02	75	75	7.243132e-01	5.443920e+01	661	happy	happy_5.png
DEV	1	76	2	0	6.261325e+02	66	66	7.503546e-01	4.979119e+01	556	happy	happy_15.png
DEV	1	77	2	0	6.322380e+02	74	0	7.021572e-01	5.182893e+01	753	happy	happy_12.png
DEV	1	78	2	0	6.397224e+02	82	0	3.856605e-01	3.175822e+01	2711	happy	happy_1.png
DEV	1	79	2	0	6.475561e+02	83	83	3.420331e-01	2.828881e+01	3208	happy	happy_8.png
DEV	1	80	2	0	6.552047e+02	85	85	3.396191e-01	2.879436e+01	3238	happy	happy_21.png
DEV	1	81	2	0	6.633096e+02	85	85	3.307433e-01	2.813458e+01	3350	happy	happy_9.png
DEV	1	82	2	0	6.707439e+02	83	0	3.107244e-01	2.569212e+01	3609	happy	happy_4.png
DEV	1	83	2	0	6.775862e+02	82	82	4.649221e-01	3.816944e+01	2024	happy	happy_14.png
DEV	1	84	2	0	6.842262e+02	81	0	5.618357e-01	4.527400e+01	1418	happy	happy_6.png
IEV	1	85	3	0	7.541427e+02	23	23	8.701336e-01	2.003832e+01	974	fear	fear_4.png
IEV	1	86	3	0	7.596275e+02	21	21	8.742866e-01	1.857053e+01	908	fear	fear_12.png
IEV	1	87	3	0	7.670017e+02	70	70	6.060744e-01	4.235263e+01	2886	fear	fear_17.png
IEV	1	88	3	0	7.744550e+02	56	0	6.902384e-01	3.899016e+01	2434	fear	fear_5.png
IEV	1	89	3	0	7.822527e+02	92	92	5.162571e-01	4.769987e+01	3330	fear	fear_13.png
IEV	1	90	3	0	7.892832e+02	111	0	4.612677e-01	5.109773e+01	3594	fear	fear_19.png
IEV	1	91	3	0	7.958234e+02	66	0	6.193117e-01	4.094183e+01	2818	fear	fear_8.png
IEV	1	92	3	0	8.024829e+02	22	22	8.938417e-01	1.976347e+01	456	fear	fear_11.png
IEV	1	93	3	0	8.093376e+02	69	69	6.138821e-01	4.250231e+01	2846	fear	fear_14.png
IEV	1	94	3	0	8.166040e+02	75	75	5.700713e-01	4.268829e+01	3067	fear	fear_16.png
IEV	1	95	3	0	8.233409e+02	75	75	5.819188e-01	4.374206e+01	3008	fear	fear_2.png
IEV	1	96	3	0	8.306392e+02	75	75	5.974196e-01	4.465073e+01	2930	fear	fear_9.png
IEV	1	97	3	0	8.384010e+02	66	66	6.113511e-01	4.020568e+01	2859	fear	fear_18.png
IEV	1	98	3	0	8.448346e+02	56	56	6.600860e-01	3.699972e+01	2602	fear	fear_1.png
IEV	1	99	3	0	8.519631e+02	35	0	7.901188e-01	2.731424e+01	1786	fear	fear_3.png
IEV	1	100	3	0	8.596268e+02	77	77	5.710791e-01	4.377221e+01	3062	fear	fear_20.png
IEV	1	101	3	0	8.666027e+02	74	0	6.062703e-01	4.476616e+01	2885	fear	fear_21.png
IEV	1	102	3	0	8.723719e+02	19	19	8.863689e-01	1.666334e+01	672	fear	fear_6.png
IEV	1	103	3	0	8.794881e+02	63	63	6.295040e-01	3.967762e+01	2765	fear	fear_7.png
IEV	1	104	3	0	8.867246e+02	54	54	6.952880e-01	3.725584e+01	2405	fear	fear_15.png
IEV	1	105	3	0	8.929058e+02	56	0	6.796419e-01	3.833901e+01	2494	fear	fear_10.png
IEV	1	106	3	0	9.010351e+02	63	63	6.247105e-01	3.935787e+01	2790	fear	fear_16.png
IEV	1	107	3	0	9.088067e+02	67	67	6.084229e-01	4.099695e+01	2874	fear	fear_3.png
IEV	1	108	3	0	9.156220e+02	64	64	6.302685e-01	4.025897e+01	2761	fear	fear_19.png
IEV	1	109	3	0	9.233012e+02	66	66	6.054865e-01	3.996534e+01	2889	fear	fear_1.png
IEV	1	110	3	0	9.302545e+02	63	63	6.541791e-01	4.133047e+01	2634	fear	fear_20.png
IEV	1	111	3	0	9.381350e+02	74	0	6.050943e-01	4.483075e+01	2891	fear	fear_13.png
IEV	1	112	3	0	9.444326e+02	20	20	8.840236e-01	1.794173e+01	725	fear	fear_15.png
IEV	1	113	3	0	9.508232e+02	46	46	7.128250e-01	3.314240e+01	2302	fear	fear_5.png
IEV	1	114	3	0	9.578636e+02	64	64	6.587981e-01	4.235898e+01	2609	fear	fear_7.png
IEV	1	115	3	0	9.655451e+02	49	49	7.146601e-01	3.514387e+01	2291	fear	fear_6.png
IEV	1	116	3	0	9.726914e+02	60	60	6.575078e-01	3.914992e+01	2616	fear	fear_18.png
IEV	1	117	3	0	9.801862e+02	65	65	6.386338e-01	4.164302e+01	2717	fear	fear_2.png
IEV	1	118	3	0	9.863772e+02	38	0	7.734187e-01	2.962298e+01	1909	fear	fear_21.png
IEV	1	119	3	0	9.937704e+02	51	0	6.762455e-01	3.451160e+01	2513	fear	fear_4.png
IEV	1	120	3	0	1.000103e+03	63	0	6.621050e-01	4.149466e+01	2591	fear	fear_14.png
IEV	1	121	3	0	1.008217e+03	89	89	5.110773e-01	4.539096e+01	3355	fear	fear_10.png
IEV	1	122	3	0	1.016641e+03	92	0	5.075503e-01	4.658991e+01	3372	fear	fear_8.png
IEV	1	123	3	0	1.023798e+03	72	0	5.801180e-01	4.152241e+01	3017	fear	fear_12.png
IEV	1	124	3	0	1.029799e+03	15	15	8.917761e-01	1.301760e+01	526	fear	fear_11.png
IEV	1	125	3	0	1.035994e+03	20	20	8.860711e-01	1.760028e+01	679	fear	fear_9.png
IEV	1	126	3	0	1.042896e+03	24	0	8.731882e-01	2.135054e+01	926	fear	fear_17.png
CEVR	1	127	4	0	1.111072e+03	157	0	2.416045e-01	3.796642e+01	940	scram	scram_11.png
CEVR	1	128	4	0	1.117615e+03	130	130	2.882261e-01	3.757645e+01	1807	scram	scram_2.png
CEVR	1	129	4	0	1.124775e+03	88	0	3.972393e-01	3.501380e+01	3040	scram	scram_4.png
CEVR	1	130	4	0	1.132361e+03	80	0	4.615110e-01	37	3494	scram	scram_9.png
CEVR	1	131	4	0	1.138889e+03	133	0	2.863777e-01	3.814551e+01	1778	scram	scram_19.png
