#Subj:	11180
#Run:	1
#Age:	26
#Gender:	female
#09-Jul-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
IEV	1	116	3	0	9.592405e+02	74	0	5.879035e-01	4.340428e+01	2978	fear	fear_18.png
IEV	1	117	3	0	9.657566e+02	22	22	8.830841e-01	1.986116e+01	745	fear	fear_2.png
IEV	1	118	3	0	9.714717e+02	22	0	8.713005e-01	1.900266e+01	956	fear	fear_21.png
IEV	1	119	3	0	9.777869e+02	13	13	8.962529e-01	1.122027e+01	355	fear	fear_4.png
IEV	1	120	3	0	9.835885e+02	35	35	8.212241e-01	2.913666e+01	1529	fear	fear_14.png
IEV	1	121	3	0	9.909446e+02	34	34	7.833330e-01	2.638113e+01	1837	fear	fear_10.png
IEV	1	122	3	0	9.989975e+02	58	0	6.547349e-01	3.802216e+01	2631	fear	fear_8.png
IEV	1	123	3	0	1.005694e+03	40	40	7.428146e-01	2.999058e+01	2116	fear	fear_12.png
IEV	1	124	3	0	1.012528e+03	42	42	7.308327e-01	3.098613e+01	2192	fear	fear_11.png
IEV	1	125	3	0	1.019785e+03	68	0	6.156306e-01	4.178343e+01	2837	fear	fear_9.png
IEV	1	126	3	0	1.026669e+03	24	0	8.751824e-01	2.106389e+01	893	fear	fear_17.png
CEVR	1	127	4	0	1.096159e+03	169	0	2.247484e-01	3.789899e+01	538	scram	scram_11.png
CEVR	1	128	4	0	1.102342e+03	151	151	2.483698e-01	3.749674e+01	1086	scram	scram_2.png
CEVR	1	129	4	0	1.108542e+03	143	0	2.500483e-01	3.574976e+01	1121	scram	scram_4.png
CEVR	1	130	4	0	1.115423e+03	121	0	3.068720e-01	37	2080	scram	scram_9.png
CEVR	1	131	4	0	1.121723e+03	146	0	2.600924e-01	3.804037e+01	1321	scram	scram_19.png
CEVR	1	132	4	0	1.129371e+03	95	0	3.943362e-01	3.739434e+01	3016	scram	scram_5.png
CEVR	1	133	4	0	1.134985e+03	173	0	2.173913e-01	3.765217e+01	343	scram	scram_21.png
CEVR	1	134	4	0	1.140860e+03	146	146	2.475626e-01	3.625731e+01	1069	scram	scram_3.png
CEVR	1	135	4	0	1.146521e+03	160	160	2.371795e-01	3.794872e+01	840	scram	scram_14.png
CEVR	1	136	4	0	1.152704e+03	149	149	2.483221e-01	3.700000e+01	1085	scram	scram_17.png
CEVR	1	137	4	0	1.159840e+03	151	0	2.534247e-01	3.826712e+01	1190	scram	scram_12.png
CEVR	1	138	4	0	1.166920e+03	138	0	2.685608e-01	37	1478	scram	scram_20.png
CEVR	1	139	4	0	1.174176e+03	118	0	3.031367e-01	3.578745e+01	2028	scram	scram_13.png
CEVR	1	140	4	0	1.180004e+03	164	164	2.184916e-01	3.590754e+01	373	scram	scram_8.png
CEVR	1	141	4	0	1.185306e+03	171	171	2.166276e-01	3.700000e+01	322	scram	scram_18.png
CEVR	1	142	4	0	1.191826e+03	167	0	2.254919e-01	3.767648e+01	557	scram	scram_10.png
CEVR	1	143	4	0	1.199630e+03	98	98	3.837037e-01	3.776741e+01	2925	scram	scram_15.png
CEVR	1	144	4	0	1.206509e+03	123	0	3.065089e-01	3.761302e+01	2075	scram	scram_16.png
CEVR	1	145	4	0	1.213831e+03	89	0	4.406261e-01	3.920313e+01	3361	scram	scram_1.png
CEVR	1	146	4	0	1.220215e+03	169	0	2.225851e-01	3.766776e+01	482	scram	scram_7.png
CEVR	1	147	4	0	1.226450e+03	151	0	2.436959e-01	3.675630e+01	986	scram	scram_6.png
CEVR	1	148	4	0	1.232946e+03	162	162	2.234685e-01	3.610613e+01	505	scram	scram_16.png
CEVR	1	149	4	0	1.239636e+03	169	0	2.145105e-01	3.635647e+01	263	scram	scram_15.png
CEVR	1	150	4	0	1.246005e+03	153	0	2.466667e-01	3.774000e+01	1050	scram	scram_8.png
CEVR	1	151	4	0	1.253722e+03	69	69	5.078431e-01	3.496863e+01	3750	scram	scram_4.png
CEVR	1	152	4	0	1.260726e+03	102	0	3.619340e-01	3.700000e+01	2722	scram	scram_1.png
CEVR	1	153	4	0	1.267011e+03	163	0	2.304681e-01	3.746094e+01	681	scram	scram_5.png
CEVR	1	154	4	0	1.273405e+03	147	0	2.490864e-01	3.650183e+01	1101	scram	scram_9.png
CEVR	1	155	4	0	1.279889e+03	116	0	3.069448e-01	3.546528e+01	2081	scram	scram_10.png
CEVR	1	156	4	0	1.285762e+03	147	147	2.470431e-01	3.625887e+01	1058	scram	scram_21.png
CEVR	1	157	4	0	1.292510e+03	156	156	2.357975e-01	3.676420e+01	808	scram	scram_18.png
CEVR	1	158	4	0	1.298327e+03	164	0	2.249826e-01	37	544	scram	scram_11.png
CEVR	1	159	4	0	1.304455e+03	163	0	2.339657e-01	3.816983e+01	765	scram	scram_2.png
CEVR	1	160	4	0	1.310937e+03	140	0	2.577627e-01	3.596895e+01	1276	scram	scram_7.png
CEVR	1	161	4	0	1.318026e+03	84	84	4.299469e-01	3.614011e+01	3288	scram	scram_13.png
CEVR	1	162	4	0	1.325432e+03	102	0	3.617318e-01	37	2720	scram	scram_3.png
CEVR	1	163	4	0	1.332341e+03	113	0	3.258681e-01	3.667413e+01	2326	scram	scram_14.png
CEVR	1	164	4	0	1.339711e+03	85	0	4.240341e-01	3.615193e+01	3246	scram	scram_19.png
CEVR	1	165	4	0	1.344999e+03	168	0	2.226999e-01	3.744540e+01	485	scram	scram_17.png
CEVR	1	166	4	0	1.351879e+03	151	0	2.475153e-01	3.749503e+01	1068	scram	scram_6.png
CEVR	1	167	4	0	1.357893e+03	167	167	2.171362e-01	3.634859e+01	336	scram	scram_20.png
CEVR	1	168	4	0	1.364873e+03	172	172	2.218986e-01	3.810949e+01	464	scram	scram_12.png
CEV	1	169	5	0	1.434008e+03	39	39	8.375714e-01	3.281214e+01	437	happy	happy_19.png
CEV	1	170	5	0	1.440017e+03	50	50	8.005714e-01	4.020229e+01	696	happy	happy_15.png
CEV	1	171	5	0	1.446125e+03	45	45	7.690000e-01	3.469300e+01	917	happy	happy_18.png
CEV	1	172	5	0	1.452605e+03	49	0	7.478571e-01	3.700000e+01	1065	happy	happy_13.png
CEV	1	173	5	0	1.458840e+03	46	0	7.605714e-01	3.471829e+01	976	happy	happy_8.png
CEV	1	174	5	0	1.465835e+03	53	53	7.152857e-01	3.771529e+01	1293	happy	happy_11.png
CEV	1	175	5	0	1.471862e+03	52	52	6.777143e-01	3.496686e+01	1556	happy	happy_12.png
CEV	1	176	5	0	1.479038e+03	61	61	6.061429e-01	37	2057	happy	happy_7.png
CEV	1	177	5	0	1.486236e+03	66	66	5.717143e-01	3.757171e+01	2298	happy	happy_3.png
CEV	1	178	5	0	1.494010e+03	79	0	4.640000e-01	3.653600e+01	3052	happy	happy_20.png
CEV	1	179	5	0	1.499937e+03	42	42	8.492857e-01	3.530143e+01	355	happy	happy_9.png
CEV	1	180	5	0	1.506318e+03	47	47	8.050000e-01	3.780500e+01	665	happy	happy_17.png
CEV	1	181	5	0	1.512295e+03	51	0	7.778571e-01	3.933357e+01	855	happy	happy_6.png
CEV	1	182	5	0	1.518093e+03	52	52	7.430000e-01	3.848600e+01	1099	happy	happy_2.png
CEV	1	183	5	0	1.525506e+03	53	53	7.115714e-01	3.771157e+01	1319	happy	happy_4.png
CEV	1	184	5	0	1.532732e+03	59	0	6.781429e-01	3.971257e+01	1553	happy	happy_5.png
CEV	1	185	5	0	1.539711e+03	64	64	6.058571e-01	3.881757e+01	2059	happy	happy_1.png
CEV	1	186	5	0	1.546327e+03	66	66	5.665714e-01	3.756657e+01	2334	happy	happy_14.png
CEV	1	187	5	0	1.553457e+03	65	65	5.630000e-01	3.643700e+01	2359	happy	happy_16.png
CEV	1	188	5	0	1.559436e+03	45	45	7.772857e-01	3.466814e+01	859	happy	happy_10.png
CEV	1	189	5	0	1.566533e+03	64	64	5.725714e-01	3.642743e+01	2292	happy	happy_21.png
CEV	1	190	5	0	1.573919e+03	72	72	5.185714e-01	3.751857e+01	2670	happy	happy_9.png
CEV	1	191	5	0	1.581352e+03	80	0	4.761429e-01	3.795229e+01	2967	happy	happy_7.png
CEV	1	192	5	0	1.587778e+03	74	74	5.070000e-01	3.750700e+01	2751	happy	happy_18.png
CEV	1	193	5	0	1.595530e+03	80	80	4.424286e-01	3.523029e+01	3203	happy	happy_15.png
CEV	1	194	5	0	1.602437e+03	87	0	4.268571e-01	37	3312	happy	happy_17.png
CEV	1	195	5	0	1.609944e+03	75	0	4.840000e-01	3.651600e+01	2912	happy	happy_3.png
CEV	1	196	5	0	1.615246e+03	45	0	8.572857e-01	3.871457e+01	299	happy	happy_5.png
CEV	1	197	5	0	1.621607e+03	47	47	7.831429e-01	37	818	happy	happy_2.png
CEV	1	198	5	0	1.627587e+03	44	44	7.777143e-01	3.388914e+01	856	happy	happy_13.png
CEV	1	199	5	0	1.634024e+03	56	56	7.044286e-01	3.911329e+01	1369	happy	happy_12.png
CEV	1	200	5	0	1.641474e+03	92	92	3.862857e-01	3.545486e+01	3596	happy	happy_11.png
CEV	1	201	5	0	1.649766e+03	96	96	3.751429e-01	3.587457e+01	3674	happy	happy_4.png
CEV	1	202	5	0	1.658059e+03	79	0	4.597143e-01	3.654029e+01	3082	happy	happy_19.png
CEV	1	203	5	0	1.665027e+03	61	0	6.101429e-01	37	2029	happy	happy_6.png
CEV	1	204	5	0	1.671712e+03	48	0	7.778571e-01	37	855	happy	happy_16.png
CEV	1	205	5	0	1.679404e+03	87	0	4.317143e-01	3.743171e+01	3278	happy	happy_21.png
CEV	1	206	5	0	1.687433e+03	98	0	3.645714e-01	3.590629e+01	3748	happy	happy_8.png
CEV	1	207	5	0	1.692869e+03	43	43	8.194286e-01	3.536114e+01	564	happy	happy_10.png
CEV	1	208	5	0	1.698788e+03	48	48	7.964286e-01	3.859286e+01	725	happy	happy_1.png
CEV	1	209	5	0	1.704568e+03	47	47	7.510000e-01	3.549800e+01	1043	happy	happy_20.png
CEV	1	210	5	0	1.711448e+03	55	0	6.937143e-01	3.838743e+01	1444	happy	happy_14.png
IEV	1	211	6	0	1.780559e+03	18	18	8.863689e-01	1.577697e+01	672	scram	scram_1.png
IEV	1	212	6	0	1.786774e+03	24	24	8.736796e-01	2.128046e+01	918	scram	scram_2.png
IEV	1	213	6	0	1.792909e+03	30	30	8.387858e-01	2.478921e+01	1360	scram	scram_20.png
IEV	1	214	6	0	1.799154e+03	40	40	7.907733e-01	3.199703e+01	1781	scram	scram_19.png
IEV	1	215	6	0	1.805697e+03	41	41	7.639935e-01	3.121047e+01	1975	scram	scram_21.png
IEV	1	216	6	0	1.813282e+03	54	0	6.860237e-01	3.721587e+01	2458	scram	scram_16.png
IEV	1	217	6	0	1.818922e+03	16	16	8.959576e-01	1.397060e+01	369	scram	scram_11.png
IEV	1	218	6	0	1.824893e+03	19	19	8.883923e-01	1.719954e+01	622	scram	scram_10.png
IEV	1	219	6	0	1.831313e+03	25	25	8.418481e-01	2.107598e+01	1328	scram	scram_9.png
IEV	1	220	6	0	1.837460e+03	36	36	7.911651e-01	2.879763e+01	1778	scram	scram_3.png
IEV	1	221	6	0	1.844572e+03	42	42	7.437439e-01	3.139960e+01	2110	scram	scram_13.png
IEV	1	222	6	0	1.851959e+03	58	0	6.491570e-01	3.774644e+01	2661	scram	scram_15.png
IEV	1	223	6	0	1.860209e+03	71	0	5.865095e-01	4.172380e+01	2985	scram	scram_17.png
IEV	1	224	6	0	1.866471e+03	51	0	6.945943e-01	3.522091e+01	2409	scram	scram_8.png
IEV	1	225	6	0	1.872574e+03	15	15	8.928798e-01	1.369637e+01	490	scram	scram_5.png
IEV	1	226	6	0	1.878259e+03	13	13	8.979996e-01	1.174337e+01	256	scram	scram_7.png
IEV	1	227	6	0	1.886069e+03	134	0	3.958370e-01	5.312120e+01	3908	scram	scram_4.png
IEV	1	228	6	0	1.893505e+03	63	0	6.321770e-01	4.013844e+01	2751	scram	scram_6.png
IEV	1	229	6	0	1.900191e+03	44	44	7.516951e-01	3.299160e+01	2058	scram	scram_18.png
IEV	1	230	6	0	1.907550e+03	60	0	6.602698e-01	3.962810e+01	2601	scram	scram_14.png
IEV	1	231	6	0	1.914221e+03	23	23	8.513059e-01	1.993106e+01	1223	scram	scram_12.png
IEV	1	232	6	0	1.922021e+03	41	41	7.478957e-01	3.030720e+01	2083	scram	scram_15.png
IEV	1	233	6	0	1.929940e+03	57	57	6.783928e-01	3.842382e+01	2501	scram	scram_19.png
IEV	1	234	6	0	1.937762e+03	64	0	6.371191e-01	4.046123e+01	2725	scram	scram_5.png
IEV	1	235	6	0	1.945454e+03	81	81	5.700713e-01	4.610871e+01	3067	scram	scram_6.png
IEV	1	236	6	0	1.952407e+03	86	86	5.461040e-01	4.677017e+01	3185	scram	scram_21.png
IEV	1	237	6	0	1.959847e+03	96	0	5.098329e-01	4.902480e+01	3361	scram	scram_11.png
IEV	1	238	6	0	1.966625e+03	74	0	5.761078e-01	4.291383e+01	3037	scram	scram_20.png
IEV	1	239	6	0	1.974179e+03	108	0	4.623127e-01	5.013102e+01	3589	scram	scram_16.png
IEV	1	240	6	0	1.980237e+03	22	22	8.953995e-01	1.945834e+01	394	scram	scram_10.png
IEV	1	241	6	0	1.986526e+03	18	18	8.870362e-01	1.566145e+01	656	scram	scram_1.png
IEV	1	242	6	0	1.993058e+03	36	36	8.193290e-01	2.932527e+01	1546	scram	scram_12.png
IEV	1	243	6	0	1.999740e+03	22	22	8.780412e-01	1.888589e+01	843	scram	scram_14.png
IEV	1	244	6	0	2.006683e+03	58	58	6.673987e-01	3.849277e+01	2562	scram	scram_4.png
IEV	1	245	6	0	2.013598e+03	50	0	7.114858e-01	3.538049e+01	2310	scram	scram_7.png
IEV	1	246	6	0	2.020303e+03	17	0	8.974826e-01	1.544424e+01	289	scram	scram_8.png
IEV	1	247	6	0	2.027776e+03	83	83	5.383189e-01	4.446497e+01	3223	scram	scram_9.png
IEV	1	248	6	0	2.034490e+03	35	35	7.739797e-01	2.725130e+01	1905	scram	scram_13.png
IEV	1	249	6	0	2.039829e+03	22	22	8.714286e-01	1.898438e+01	954	scram	scram_2.png
IEV	1	250	6	0	2.047341e+03	78	0	5.638080e-01	4.417525e+01	3098	scram	scram_18.png
IEV	1	251	6	0	2.053769e+03	18	18	8.969009e-01	1.646341e+01	322	scram	scram_17.png
IEV	1	252	6	0	2.061124e+03	99	0	5.044355e-01	4.977159e+01	3387	scram	scram_3.png
#09-Jul-2013
CEVR	2	253	7	0	8.905898e+01	168	0	2.226616e-01	3.744532e+01	484	happy	happy_5.png
CEVR	2	254	7	0	9.505426e+01	149	149	2.474680e-01	3.675253e+01	1067	happy	happy_3.png
CEVR	2	255	7	0	1.021706e+02	135	0	2.703549e-01	3.645929e+01	1510	happy	happy_10.png
CEVR	2	256	7	0	1.081749e+02	147	147	2.483698e-01	3.650326e+01	1086	happy	happy_1.png
CEVR	2	257	7	0	1.152287e+02	155	0	2.436500e-01	3.773095e+01	985	happy	happy_9.png
CEVR	2	258	7	0	1.219180e+02	142	0	2.672859e-01	3.806914e+01	1455	happy	happy_7.png
CEVR	2	259	7	0	1.279647e+02	144	0	2.626775e-01	3.778803e+01	1370	happy	happy_14.png
CEVR	2	260	7	0	1.349634e+02	124	0	3.054966e-01	3.791649e+01	2061	happy	happy_17.png
CEVR	2	261	7	0	1.418289e+02	110	110	3.326483e-01	3.666735e+01	2407	happy	happy_6.png
CEVR	2	262	7	0	1.489767e+02	104	0	3.670635e-01	3.810119e+01	2772	happy	happy_16.png
