#Subj:	11059
#Run:	1
#Age:	21
#Gender:	female
#15-Apr-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	   1	  53	  11	   0	9.106051e+02	  68	  68	7.888825e-01	5.371111e+01	 406	fear	fear_12.png	
DEV	   1	  54	  11	   0	9.172094e+02	  76	  76	6.217553e-01	4.727042e+01	1113	fear	fear_15.png	
DEV	   1	  55	  11	   0	9.242078e+02	  79	   0	5.843064e-01	4.616256e+01	1299	fear	fear_2.png	
DEV	   1	  56	  11	   0	9.302643e+02	  75	  75	6.852630e-01	5.159859e+01	 825	fear	fear_8.png	
DEV	   1	  57	  11	   0	9.362203e+02	  71	  71	7.865287e-01	5.597418e+01	 415	fear	fear_1.png	
DEV	   1	  58	  11	   0	9.428209e+02	  77	   0	7.121937e-01	5.449745e+01	 711	fear	fear_4.png	
DEV	   1	  59	  11	   0	9.490857e+02	  78	  78	6.391616e-01	4.957628e+01	1031	fear	fear_20.png	
DEV	   1	  60	  11	   0	9.565140e+02	  76	  76	6.385152e-01	4.826016e+01	1034	fear	fear_3.png	
DEV	   1	  61	  11	   0	9.622902e+02	  72	  72	6.785710e-01	4.918681e+01	 854	fear	fear_14.png	
DEV	   1	  62	  11	   0	9.684076e+02	  71	  71	6.582215e-01	4.676590e+01	 944	fear	fear_19.png	
DEV	   1	  63	  11	   0	9.753056e+02	  73	  73	6.694482e-01	4.869567e+01	 894	fear	fear_5.png	
DEV	   1	  64	  11	   0	9.813142e+02	  74	  74	7.093127e-01	5.220912e+01	 723	fear	fear_3.png	
DEV	   1	  65	  11	   0	9.876154e+02	  74	  74	7.148441e-01	5.321462e+01	 700	fear	fear_1.png	
DEV	   1	  66	  11	   0	9.950819e+02	  78	  78	5.634947e-01	4.369320e+01	1409	fear	fear_19.png	
DEV	   1	  67	  11	   0	1.002106e+03	  71	  71	6.153172e-01	4.380869e+01	1144	fear	fear_7.png	
DEV	   1	  68	  11	   0	1.009554e+03	  79	   0	4.711593e-01	3.718954e+01	1979	fear	fear_9.png	
DEV	   1	  69	  11	   0	1.016071e+03	  74	   0	6.188380e-01	4.585856e+01	1127	fear	fear_16.png	
DEV	   1	  70	  11	   0	1.023891e+03	  82	   0	4.245353e-01	3.490074e+01	2344	fear	fear_4.png	
DEV	   1	  71	  11	   0	1.028976e+03	  71	  71	7.735482e-01	5.461619e+01	 465	fear	fear_10.png	
DEV	   1	  72	  11	   0	1.034265e+03	  67	  67	7.694294e-01	5.135262e+01	 481	fear	fear_21.png	
DEV	   1	  73	  11	   0	1.040094e+03	  73	  73	8.033792e-01	5.830523e+01	 351	fear	fear_17.png	
DEV	   1	  74	  11	   0	1.045749e+03	  66	  66	7.878357e-01	5.209261e+01	 410	fear	fear_5.png	
DEV	   1	  75	  11	   0	1.052394e+03	  68	  68	7.475897e-01	5.116808e+01	 567	fear	fear_6.png	
DEV	   1	  76	  11	   0	1.059571e+03	  70	  70	7.758725e-01	5.394425e+01	 456	fear	fear_12.png	
DEV	   1	  77	  11	   0	1.064989e+03	  71	   0	7.574307e-01	5.387712e+01	 528	fear	fear_20.png	
DEV	   1	  78	  11	   0	1.071306e+03	  74	   0	6.602277e-01	4.885288e+01	 935	fear	fear_8.png	
DEV	   1	  79	  11	   0	1.078661e+03	  80	   0	4.682306e-01	3.746316e+01	2000	fear	fear_11.png	
DEV	   1	  80	  11	   0	1.085170e+03	  73	   0	5.848879e-01	4.269039e+01	1296	fear	fear_18.png	
DEV	   1	  81	  11	   0	1.092590e+03	  80	   0	3.664104e-01	2.929068e+01	2919	fear	fear_2.png	
DEV	   1	  82	  11	   0	1.099817e+03	  83	  83	4.054354e-01	3.355340e+01	2516	fear	fear_13.png	
DEV	   1	  83	  11	   0	1.106427e+03	  77	  77	4.619252e-01	3.565093e+01	2046	fear	fear_14.png	
DEV	   1	  84	  11	   0	1.113662e+03	  82	   0	4.223420e-01	3.474671e+01	2363	fear	fear_15.png	
IEV	   1	  85	  10	   0	1.185992e+03	  72	   0	5.865095e-01	4.231031e+01	2985	happy	happy_19.png	
IEV	   1	  86	  10	   0	1.192943e+03	  54	  54	6.966725e-01	3.785477e+01	2397	happy	happy_18.png	
IEV	   1	  87	  10	   0	1.199223e+03	  44	  44	7.535033e-01	3.284426e+01	2046	happy	happy_12.png	
