#Subj:	11027
#Run:	1
#Age:	15
#Gender:	male
#16-Apr-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	   1	  53	  11	   0	6.118878e+02	  73	   0	6.382998e-01	4.633267e+01	1035	fear	fear_12.png	
DEV	   1	  54	  11	   0	6.189608e+02	  78	   0	4.549761e-01	3.565493e+01	2098	fear	fear_15.png	
DEV	   1	  55	  11	   0	6.263331e+02	  76	  76	4.552399e-01	3.476187e+01	2096	fear	fear_2.png	
DEV	   1	  56	  11	   0	6.334014e+02	  78	  78	3.725192e-01	2.896331e+01	2851	fear	fear_8.png	
DEV	   1	  57	  11	   0	6.407321e+02	  87	   0	3.417909e-01	2.963857e+01	3211	fear	fear_1.png	
DEV	   1	  58	  11	   0	6.475694e+02	  76	  76	5.990656e-01	4.530231e+01	1224	fear	fear_4.png	
DEV	   1	  59	  11	   0	6.549732e+02	  87	   0	3.302730e-01	2.876001e+01	3356	fear	fear_20.png	
DEV	   1	  60	  11	   0	6.614663e+02	  70	  70	7.594624e-01	5.321254e+01	 520	fear	fear_3.png	
DEV	   1	  61	  11	   0	6.673680e+02	  74	  74	6.223825e-01	4.606304e+01	1110	fear	fear_14.png	
DEV	   1	  62	  11	   0	6.738247e+02	  75	  75	5.193640e-01	3.878228e+01	1662	fear	fear_19.png	
DEV	   1	  63	  11	   0	6.813281e+02	  77	  77	4.475716e-01	3.426978e+01	2155	fear	fear_5.png	
DEV	   1	  64	  11	   0	6.883011e+02	  80	  80	3.873127e-01	3.110030e+01	2694	fear	fear_3.png	
DEV	   1	  65	  11	   0	6.958915e+02	  87	   0	3.364261e-01	2.923050e+01	3278	fear	fear_1.png	
DEV	   1	  66	  11	   0	7.039874e+02	  81	   0	3.830626e-01	3.119143e+01	2738	fear	fear_19.png	
DEV	   1	  67	  11	   0	7.108349e+02	  71	   0	6.896826e-01	4.908618e+01	 806	fear	fear_7.png	
DEV	   1	  68	  11	   0	7.178976e+02	  75	  75	5.897625e-01	4.415137e+01	1271	fear	fear_9.png	
DEV	   1	  69	  11	   0	7.246826e+02	  81	  81	5.106076e-01	4.130748e+01	1716	fear	fear_16.png	
DEV	   1	  70	  11	   0	7.323068e+02	  76	  76	4.690641e-01	3.564316e+01	1994	fear	fear_4.png	
DEV	   1	  71	  11	   0	7.385225e+02	  77	  77	3.820132e-01	2.959013e+01	2749	fear	fear_10.png	
DEV	   1	  72	  11	   0	7.450095e+02	  86	   0	3.664990e-01	3.149574e+01	2918	fear	fear_21.png	
DEV	   1	  73	  11	   0	7.524244e+02	  85	  85	3.134866e-01	2.652119e+01	3573	fear	fear_17.png	
DEV	   1	  74	  11	   0	7.583093e+02	  71	  71	6.719445e-01	4.748683e+01	 883	fear	fear_5.png	
DEV	   1	  75	  11	   0	7.649962e+02	  76	  76	7.105118e-01	5.369340e+01	 718	fear	fear_6.png	
DEV	   1	  76	  11	   0	7.725137e+02	  70	  70	6.083463e-01	4.281518e+01	1178	fear	fear_12.png	
DEV	   1	  77	  11	   0	7.784937e+02	  79	   0	5.128558e-01	4.043384e+01	1702	fear	fear_20.png	
DEV	   1	  78	  11	   0	7.850772e+02	  78	  78	5.454335e-01	4.254542e+01	1509	fear	fear_8.png	
DEV	   1	  79	  11	   0	7.924510e+02	  79	  79	4.578932e-01	3.630528e+01	2076	fear	fear_11.png	
DEV	   1	  80	  11	   0	7.986051e+02	  82	  82	4.357094e-01	3.568268e+01	2250	fear	fear_18.png	
DEV	   1	  81	  11	   0	8.059710e+02	  84	  84	3.704342e-01	3.104773e+01	2874	fear	fear_2.png	
DEV	   1	  82	  11	   0	8.135164e+02	  82	   0	3.401005e-01	2.780969e+01	3232	fear	fear_13.png	
