#Subj:	11165
#Run:	1
#Age:	23
#Gender:	female
#06-Aug-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	1	149	9	0	1.332422e+03	137	0	2.633720e-01	3.620988e+01	1383	fear	fear_7.png
CEVR	1	150	9	0	1.339259e+03	138	0	2.748886e-01	3.782467e+01	1589	fear	fear_18.png
CEVR	1	151	9	0	1.345692e+03	137	0	2.623050e-01	3.595078e+01	1363	fear	fear_3.png
CEVR	1	152	9	0	1.352578e+03	132	0	2.801211e-01	3.700000e+01	1677	fear	fear_19.png
CEVR	1	153	9	0	1.358536e+03	141	0	2.659138e-01	3.753183e+01	1430	fear	fear_12.png
CEVR	1	154	9	0	1.364934e+03	141	0	2.592593e-01	3.648148e+01	1305	fear	fear_16.png
CEVR	1	155	9	0	1.370784e+03	135	0	2.650430e-01	3.567479e+01	1414	fear	fear_2.png
CEVR	1	156	9	0	1.376759e+03	135	135	2.677279e-01	3.619682e+01	1463	fear	fear_15.png
CEVR	1	157	9	0	1.383625e+03	132	132	2.781357e-01	3.672186e+01	1644	fear	fear_1.png
CEVR	1	158	9	0	1.390981e+03	128	0	2.890625e-01	37	1820	fear	fear_13.png
CEVR	1	159	9	0	1.398548e+03	87	0	4.537491e-01	3.926875e+01	3446	fear	fear_6.png
CEVR	1	160	9	0	1.405743e+03	127	0	2.817055e-01	3.587318e+01	1703	fear	fear_11.png
CEVR	1	161	9	0	1.411257e+03	163	0	2.247484e-01	3.655050e+01	538	fear	fear_17.png
CEVR	1	162	9	0	1.418502e+03	111	0	3.322217e-01	3.700000e+01	2402	fear	fear_9.png
CEVR	1	163	9	0	1.424793e+03	154	0	2.392389e-01	3.676076e+01	887	fear	fear_8.png
CEVR	1	164	9	0	1.431563e+03	171	0	2.140850e-01	3.657183e+01	251	fear	fear_10.png
CEVR	1	165	9	0	1.438072e+03	144	0	2.599880e-01	3.751998e+01	1319	fear	fear_20.png
CEVR	1	166	9	0	1.444814e+03	114	0	3.313715e-01	3.766274e+01	2392	fear	fear_14.png
CEVR	1	167	9	0	1.450818e+03	139	139	2.598315e-01	3.622051e+01	1316	fear	fear_4.png
CEVR	1	168	9	0	1.458424e+03	142	142	2.709205e-01	3.835460e+01	1520	fear	fear_5.png
DEV	1	169	8	0	1.529818e+03	67	67	7.381038e-01	4.926074e+01	605	scram	scram_13.png
DEV	1	170	8	0	1.534992e+03	75	75	7.761311e-01	5.783617e+01	455	scram	scram_11.png
DEV	1	171	8	0	1.541688e+03	68	68	7.650721e-01	5.193622e+01	498	scram	scram_9.png
DEV	1	172	8	0	1.548047e+03	72	0	7.338934e-01	5.274419e+01	622	scram	scram_16.png
DEV	1	173	8	0	1.554229e+03	66	0	8.250691e-01	5.426724e+01	270	scram	scram_3.png
DEV	1	174	8	0	1.560030e+03	72	72	7.648164e-01	5.498451e+01	499	scram	scram_10.png
DEV	1	175	8	0	1.565921e+03	68	68	7.673765e-01	5.203479e+01	489	scram	scram_20.png
DEV	1	176	8	0	1.571868e+03	70	70	7.907169e-01	5.536723e+01	399	scram	scram_4.png
DEV	1	177	8	0	1.578552e+03	72	72	7.717441e-01	5.530679e+01	472	scram	scram_17.png
DEV	1	178	8	0	1.584655e+03	70	70	7.617533e-01	5.331665e+01	511	scram	scram_8.png
DEV	1	179	8	0	1.591727e+03	70	70	7.282302e-01	5.100633e+01	645	scram	scram_19.png
DEV	1	180	8	0	1.598315e+03	72	72	7.696864e-01	5.521168e+01	480	scram	scram_21.png
DEV	1	181	8	0	1.604144e+03	74	0	7.495997e-01	5.575577e+01	559	scram	scram_15.png
DEV	1	182	8	0	1.609649e+03	71	71	8.135053e-01	5.792704e+01	313	scram	scram_1.png
DEV	1	183	8	0	1.615291e+03	71	71	7.999355e-01	5.655377e+01	364	scram	scram_12.png
DEV	1	184	8	0	1.621098e+03	75	0	7.604798e-01	5.706125e+01	516	scram	scram_7.png
DEV	1	185	8	0	1.627929e+03	73	73	8.002000e-01	5.816534e+01	363	scram	scram_14.png
DEV	1	186	8	0	1.633245e+03	70	70	8.076321e-01	5.687471e+01	335	scram	scram_2.png
DEV	1	187	8	0	1.638752e+03	68	68	8.127027e-01	5.545581e+01	316	scram	scram_18.png
DEV	1	188	8	0	1.644423e+03	67	67	7.797583e-01	5.255306e+01	441	scram	scram_5.png
DEV	1	189	8	0	1.650734e+03	70	70	7.584460e-01	5.316615e+01	524	scram	scram_6.png
DEV	1	190	8	0	1.656408e+03	71	71	7.794988e-01	5.566040e+01	442	scram	scram_8.png
DEV	1	191	8	0	1.662096e+03	73	73	7.712293e-01	5.605427e+01	474	scram	scram_7.png
DEV	1	192	8	0	1.668048e+03	71	71	7.899303e-01	5.612362e+01	402	scram	scram_15.png
DEV	1	193	8	0	1.673933e+03	67	67	7.720017e-01	5.145865e+01	471	scram	scram_16.png
DEV	1	194	8	0	1.680345e+03	71	71	7.587000e-01	5.393645e+01	523	scram	scram_2.png
DEV	1	195	8	0	1.686351e+03	70	0	7.620081e-01	5.332819e+01	510	scram	scram_18.png
DEV	1	196	8	0	1.692187e+03	72	0	7.978216e-01	5.726190e+01	372	scram	scram_3.png
DEV	1	197	8	0	1.697514e+03	70	70	8.031139e-01	5.588427e+01	352	scram	scram_6.png
DEV	1	198	8	0	1.703287e+03	66	66	7.794988e-01	5.176290e+01	442	scram	scram_20.png
DEV	1	199	8	0	1.710249e+03	73	73	7.844408e-01	5.745055e+01	423	scram	scram_13.png
DEV	1	200	8	0	1.716560e+03	67	67	7.609890e-01	5.099902e+01	514	scram	scram_9.png
DEV	1	201	8	0	1.722156e+03	68	68	7.673765e-01	5.203479e+01	489	scram	scram_5.png
DEV	1	202	8	0	1.728799e+03	71	71	7.440830e-01	5.249800e+01	581	scram	scram_11.png
DEV	1	203	8	0	1.734955e+03	72	0	7.378555e-01	5.293910e+01	606	scram	scram_19.png
DEV	1	204	8	0	1.741652e+03	71	0	7.671202e-01	5.432522e+01	490	scram	scram_4.png
DEV	1	205	8	0	1.748177e+03	71	0	8.049722e-01	5.676480e+01	345	scram	scram_1.png
DEV	1	206	8	0	1.754268e+03	68	68	7.712293e-01	5.219812e+01	474	scram	scram_14.png
DEV	1	207	8	0	1.760766e+03	69	69	7.671202e-01	5.279098e+01	490	scram	scram_10.png
DEV	1	208	8	0	1.766765e+03	73	73	7.753556e-01	5.624778e+01	458	scram	scram_21.png
DEV	1	209	8	0	1.772642e+03	68	68	7.782022e-01	5.326720e+01	447	scram	scram_12.png
DEV	1	210	8	0	1.779108e+03	74	0	7.336464e-01	5.419928e+01	623	scram	scram_17.png
CEVR	1	211	7	0	1.850838e+03	92	0	3.946967e-01	3.621061e+01	3019	happy	happy_21.png
CEVR	1	212	7	0	1.856619e+03	152	152	2.467607e-01	3.749352e+01	1052	happy	happy_16.png
CEVR	1	213	7	0	1.862993e+03	146	0	2.558783e-01	3.725588e+01	1239	happy	happy_9.png
CEVR	1	214	7	0	1.868589e+03	159	159	2.391064e-01	3.795643e+01	884	happy	happy_10.png
CEVR	1	215	7	0	1.875273e+03	155	0	2.380077e-01	37	859	happy	happy_8.png
CEVR	1	216	7	0	1.881786e+03	148	0	2.496145e-01	37	1112	happy	happy_7.png
CEVR	1	217	7	0	1.888529e+03	139	0	2.628908e-01	3.647422e+01	1374	happy	happy_13.png
CEVR	1	218	7	0	1.894843e+03	154	154	2.406616e-01	37	919	happy	happy_14.png
CEVR	1	219	7	0	1.901159e+03	151	0	2.408406e-01	3.627748e+01	923	happy	happy_17.png
CEVR	1	220	7	0	1.908480e+03	148	148	2.504351e-01	37	1129	happy	happy_20.png
CEVR	1	221	7	0	1.914218e+03	145	0	2.521417e-01	3.649572e+01	1164	happy	happy_6.png
CEVR	1	222	7	0	1.919945e+03	150	0	2.416496e-01	3.627505e+01	941	happy	happy_1.png
CEVR	1	223	7	0	1.926926e+03	147	0	2.467607e-01	3.625972e+01	1052	happy	happy_19.png
CEVR	1	224	7	0	1.932504e+03	148	0	2.462445e-01	3.650751e+01	1041	happy	happy_2.png
CEVR	1	225	7	0	1.939345e+03	138	0	2.625177e-01	3.621245e+01	1367	happy	happy_11.png
CEVR	1	226	7	0	1.946443e+03	156	0	2.305501e-01	3.607780e+01	683	happy	happy_3.png
CEVR	1	227	7	0	1.953130e+03	146	0	2.569954e-01	3.751399e+01	1261	happy	happy_5.png
CEVR	1	228	7	0	1.959635e+03	125	0	2.939174e-01	3.670608e+01	1894	happy	happy_12.png
CEVR	1	229	7	0	1.965054e+03	149	0	2.501932e-01	3.725019e+01	1124	happy	happy_18.png
CEVR	1	230	7	0	1.972402e+03	96	0	3.904130e-01	3.739041e+01	2983	happy	happy_4.png
CEVR	1	231	7	0	1.979647e+03	109	0	3.298523e-01	3.601044e+01	2374	happy	happy_15.png
CEVR	1	232	7	0	1.986706e+03	137	137	2.643936e-01	3.620682e+01	1402	happy	happy_20.png
CEVR	1	233	7	0	1.993644e+03	137	0	2.724022e-01	3.727240e+01	1546	happy	happy_15.png
CEVR	1	234	7	0	2.000002e+03	146	0	2.538220e-01	3.700000e+01	1198	happy	happy_2.png
CEVR	1	235	7	0	2.006768e+03	131	0	2.888691e-01	3.786661e+01	1817	happy	happy_8.png
CEVR	1	236	7	0	2.013855e+03	135	0	2.789145e-01	3.755783e+01	1657	happy	happy_18.png
CEVR	1	237	7	0	2.020978e+03	139	0	2.713747e-01	3.781412e+01	1528	happy	happy_21.png
CEVR	1	238	7	0	2.027049e+03	143	0	2.551724e-01	3.648966e+01	1225	happy	happy_12.png
CEVR	1	239	7	0	2.033846e+03	139	0	2.685051e-01	3.726851e+01	1477	happy	happy_4.png
CEVR	1	240	7	0	2.040338e+03	148	0	2.572507e-01	3.802900e+01	1266	happy	happy_13.png
CEVR	1	241	7	0	2.047013e+03	143	143	2.553233e-01	3.648935e+01	1228	happy	happy_19.png
CEVR	1	242	7	0	2.053359e+03	156	0	2.431468e-01	3.797259e+01	974	happy	happy_11.png
CEVR	1	243	7	0	2.059311e+03	146	0	2.531274e-01	37	1184	happy	happy_16.png
CEVR	1	244	7	0	2.065503e+03	144	0	2.571996e-01	37	1265	happy	happy_6.png
CEVR	1	245	7	0	2.071986e+03	150	0	2.464320e-01	37	1045	happy	happy_17.png
CEVR	1	246	7	0	2.077906e+03	148	0	2.494702e-01	37	1109	happy	happy_14.png
