#Subj:	10918
#Run:	1
#Age:	23
#Gender:	male
#22-May-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	1	60	2	0	5.549728e+02	81	0	3.728838e-01	3.010610e+01	2847	happy	happy_20.png
DEV	1	61	2	0	5.610188e+02	75	75	5.958783e-01	4.451475e+01	1240	happy	happy_3.png
DEV	1	62	2	0	5.679975e+02	76	76	4.544493e-01	3.471124e+01	2102	happy	happy_19.png
DEV	1	63	2	0	5.748139e+02	72	72	6.081427e-01	4.402038e+01	1179	happy	happy_18.png
DEV	1	64	2	0	5.819318e+02	74	74	6.116149e-01	4.543936e+01	1162	happy	happy_2.png
DEV	1	65	2	0	5.869011e+02	73	0	8.212921e-01	5.988555e+01	284	happy	happy_17.png
DEV	1	66	2	0	5.927674e+02	69	69	8.231791e-01	5.667166e+01	277	happy	happy_7.png
DEV	1	67	2	0	5.990936e+02	66	0	8.449466e-01	5.575850e+01	197	happy	happy_3.png
DEV	1	68	2	0	6.054316e+02	67	67	8.383782e-01	5.638479e+01	221	happy	happy_18.png
DEV	1	69	2	0	6.107369e+02	73	73	8.023185e-01	5.825872e+01	355	happy	happy_10.png
DEV	1	70	2	0	6.164152e+02	66	66	8.169897e-01	5.398468e+01	300	happy	happy_20.png
DEV	1	71	2	0	6.226721e+02	65	65	8.285866e-01	5.355821e+01	257	happy	happy_19.png
DEV	1	72	2	0	6.287686e+02	73	0	8.078984e-01	5.930936e+01	334	happy	happy_11.png
DEV	1	73	2	0	6.346605e+02	76	76	6.192538e-01	4.712110e+01	1125	happy	happy_16.png
DEV	1	74	2	0	6.416763e+02	72	72	6.095695e-01	4.410091e+01	1172	happy	happy_13.png
DEV	1	75	2	0	6.489645e+02	82	82	4.523529e-01	3.729099e+01	2118	happy	happy_5.png
DEV	1	76	2	0	6.557548e+02	74	74	4.518316e-01	3.363977e+01	2122	happy	happy_15.png
DEV	1	77	2	0	6.625369e+02	80	0	4.540549e-01	3.650219e+01	2105	happy	happy_12.png
DEV	1	78	2	0	6.692198e+02	76	76	6.232199e-01	4.735767e+01	1106	happy	happy_1.png
DEV	1	79	2	0	6.760322e+02	75	75	6.110004e-01	4.601454e+01	1165	happy	happy_8.png
DEV	1	80	2	0	6.826253e+02	77	77	6.190459e-01	4.772771e+01	1126	happy	happy_21.png
DEV	1	81	2	0	6.896159e+02	77	77	6.202946e-01	4.780358e+01	1120	happy	happy_9.png
DEV	1	82	2	0	6.963086e+02	78	0	4.515713e-01	3.542988e+01	2124	happy	happy_4.png
DEV	1	83	2	0	7.031551e+02	82	82	4.639649e-01	3.810276e+01	2031	happy	happy_14.png
DEV	1	84	2	0	7.101090e+02	83	0	4.619252e-01	3.842248e+01	2046	happy	happy_6.png
IEV	1	85	3	0	7.806491e+02	24	24	8.667559e-01	2.050434e+01	1024	fear	fear_4.png
IEV	1	86	3	0	7.866742e+02	40	40	7.631210e-01	3.052157e+01	1981	fear	fear_12.png
IEV	1	87	3	0	7.941160e+02	76	76	5.795172e-01	4.387643e+01	3020	fear	fear_17.png
IEV	1	88	3	0	8.022993e+02	134	0	3.979077e-01	5.344691e+01	3898	fear	fear_5.png
IEV	1	89	3	0	8.086417e+02	19	19	8.947519e-01	1.690227e+01	421	fear	fear_13.png
IEV	1	90	3	0	8.146163e+02	33	33	8.282541e-01	2.759426e+01	1464	fear	fear_19.png
IEV	1	91	3	0	8.209680e+02	53	0	6.893630e-01	3.629189e+01	2439	fear	fear_8.png
IEV	1	92	3	0	8.290758e+02	97	0	5.121139e-01	4.943359e+01	3350	fear	fear_11.png
IEV	1	93	3	0	8.359670e+02	72	72	5.997867e-01	4.332082e+01	2918	fear	fear_14.png
IEV	1	94	3	0	8.432096e+02	73	73	5.797175e-01	4.212610e+01	3019	fear	fear_16.png
IEV	1	95	3	0	8.499599e+02	76	76	5.767101e-01	4.403265e+01	3034	fear	fear_2.png
IEV	1	96	3	0	8.559152e+02	20	20	8.981858e-01	1.799086e+01	243	fear	fear_9.png
IEV	1	97	3	0	8.638103e+02	78	78	5.587390e-01	4.333523e+01	3123	fear	fear_18.png
IEV	1	98	3	0	8.705119e+02	78	78	5.560970e-01	4.348398e+01	3136	fear	fear_1.png
IEV	1	99	3	0	8.783765e+02	86	0	5.305060e-01	4.541571e+01	3261	fear	fear_3.png
IEV	1	100	3	0	8.860830e+02	81	81	5.544692e-01	4.468419e+01	3144	fear	fear_20.png
IEV	1	101	3	0	8.931880e+02	84	0	5.611740e-01	4.712565e+01	3111	fear	fear_21.png
IEV	1	102	3	0	9.001208e+02	74	74	5.841164e-01	4.303440e+01	2997	fear	fear_6.png
IEV	1	103	3	0	9.073744e+02	75	75	5.759070e-01	4.292536e+01	3038	fear	fear_7.png
IEV	1	104	3	0	9.149395e+02	79	79	5.714821e-01	4.489266e+01	3060	fear	fear_15.png
IEV	1	105	3	0	9.214110e+02	79	0	5.692646e-01	4.501188e+01	3071	fear	fear_10.png
IEV	1	106	3	0	9.296013e+02	68	68	6.013620e-01	4.082510e+01	2910	fear	fear_16.png
IEV	1	107	3	0	9.374619e+02	75	75	5.732939e-01	4.307495e+01	3051	fear	fear_3.png
IEV	1	108	3	0	9.444391e+02	78	78	5.668418e-01	4.400781e+01	3083	fear	fear_19.png
IEV	1	109	3	0	9.521994e+02	73	73	5.738974e-01	4.189268e+01	3048	fear	fear_1.png
IEV	1	110	3	0	9.593435e+02	78	78	5.805184e-01	4.556205e+01	3015	fear	fear_20.png
IEV	1	111	3	0	9.672696e+02	78	0	5.875054e-01	4.577690e+01	2980	fear	fear_13.png
IEV	1	112	3	0	9.747303e+02	77	0	5.740985e-01	4.417717e+01	3047	fear	fear_15.png
IEV	1	113	3	0	9.814237e+02	68	68	6.009683e-01	4.084926e+01	2912	fear	fear_5.png
IEV	1	114	3	0	9.886509e+02	79	79	5.875054e-01	4.636441e+01	2980	fear	fear_7.png
IEV	1	115	3	0	9.966774e+02	74	74	5.879035e-01	4.340428e+01	2978	fear	fear_6.png
IEV	1	116	3	0	1.003986e+03	72	0	5.948498e-01	4.300693e+01	2943	fear	fear_18.png
IEV	1	117	3	0	1.011615e+03	76	76	5.877044e-01	4.459099e+01	2979	fear	fear_2.png
IEV	1	118	3	0	1.018322e+03	71	0	5.954433e-01	4.237727e+01	2940	fear	fear_21.png
IEV	1	119	3	0	1.026001e+03	74	0	5.672458e-01	4.171645e+01	3081	fear	fear_4.png
IEV	1	120	3	0	1.032510e+03	76	0	5.952455e-01	4.536510e+01	2941	fear	fear_14.png
IEV	1	121	3	0	1.039933e+03	37	37	7.648635e-01	2.807682e+01	1969	fear	fear_10.png
IEV	1	122	3	0	1.047919e+03	53	53	6.798201e-01	3.628743e+01	2493	fear	fear_8.png
IEV	1	123	3	0	1.055329e+03	100	0	4.721327e-01	4.734989e+01	3542	fear	fear_12.png
IEV	1	124	3	0	1.062543e+03	69	0	5.932656e-01	4.072500e+01	2951	fear	fear_11.png
IEV	1	125	3	0	1.069898e+03	76	0	5.791166e-01	4.389878e+01	3022	fear	fear_9.png
IEV	1	126	3	0	1.077840e+03	77	0	5.827183e-01	4.486261e+01	3004	fear	fear_17.png
CEVR	1	127	4	0	1.147962e+03	156	0	2.431468e-01	3.797259e+01	974	scram	scram_11.png
CEVR	1	128	4	0	1.154179e+03	149	149	2.515051e-01	3.750301e+01	1151	scram	scram_2.png
