#Subj:	1000
#Run:	1
#Age:	30
#Gender:	male
#06-Dec-2012
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
IEV	   1	  52	   2	   0	5.258856e+02	  91	  91	5.048510e-01	4.571465e+01	3385	fear	fear_2.png	
IEV	   1	  53	   2	   0	5.334495e+02	 107	   0	4.572968e-01	4.897016e+01	3613	fear	fear_20.png	
IEV	   1	  54	   2	   0	5.421960e+02	  91	   0	5.127357e-01	4.684226e+01	3347	fear	fear_15.png	
IEV	   1	  55	   2	   0	5.483012e+02	  17	  17	8.853767e-01	1.506113e+01	 695	fear	fear_17.png	
IEV	   1	  56	   2	   0	5.577192e+02	  58	  58	6.457901e-01	3.732735e+01	2679	fear	fear_10.png	
IEV	   1	  57	   2	   0	5.643679e+02	  78	  78	5.892959e-01	4.568227e+01	2971	fear	fear_16.png	
IEV	   1	  58	   2	   0	5.709910e+02	  81	  81	5.556902e-01	4.517389e+01	3138	fear	fear_11.png	
IEV	   1	  59	   2	   0	5.779912e+02	  93	   0	5.257648e-01	4.881739e+01	3284	fear	fear_12.png	
IEV	   1	  60	   2	   0	5.863451e+02	  83	  83	5.432392e-01	4.528341e+01	3199	fear	fear_3.png	
IEV	   1	  61	   2	   0	5.947166e+02	  85	  85	5.383189e-01	4.554160e+01	3223	fear	fear_2.png	
IEV	   1	  62	   2	   0	6.026730e+02	  93	  93	5.009024e-01	4.641874e+01	3404	fear	fear_4.png	
IEV	   1	  63	   2	   0	6.101016e+02	 101	 101	4.727593e-01	4.779236e+01	3539	fear	fear_9.png	
IEV	   1	  64	   2	   0	6.182826e+02	 110	 110	4.512359e-01	4.969121e+01	3642	fear	fear_16.png	
IEV	   1	  65	   2	   0	6.252445e+02	 112	   0	4.593868e-01	5.163259e+01	3603	fear	fear_20.png	
IEV	   1	  66	   2	   0	6.335133e+02	 110	   0	4.556248e-01	4.995621e+01	3621	fear	fear_10.png	
IEV	   1	  67	   2	   0	6.421515e+02	  98	   0	4.852827e-01	4.767639e+01	3479	fear	fear_1.png	
IEV	   1	  68	   2	   0	6.495297e+02	  86	  86	5.342102e-01	4.575521e+01	3243	fear	fear_14.png	
IEV	   1	  69	   2	   0	6.565861e+02	 125	 125	4.205538e-01	5.265269e+01	3789	fear	fear_13.png	
IEV	   1	  70	   2	   0	6.652451e+02	 126	   0	4.032978e-01	5.084264e+01	3872	fear	fear_17.png	
IEV	   1	  71	   2	   0	6.728756e+02	  87	  87	5.168782e-01	4.508574e+01	3327	fear	fear_11.png	
IEV	   1	  72	   2	   0	6.803442e+02	 100	   0	4.981985e-01	5.004162e+01	3417	fear	fear_12.png	
IEV	   1	  73	   2	   0	6.877262e+02	  99	  99	4.942438e-01	4.872803e+01	3436	fear	fear_15.png	
IEV	   1	  74	   2	   0	6.955516e+02	  65	  65	6.148539e-01	3.998556e+01	2841	fear	fear_3.png	
IEV	   1	  75	   2	   0	7.039721e+02	  91	  91	5.290640e-01	4.813644e+01	3268	fear	fear_8.png	
IEV	   1	  76	   2	   0	7.116188e+02	  86	  86	5.162571e-01	4.460232e+01	3330	fear	fear_18.png	
IEV	   1	  77	   2	   0	7.194578e+02	  94	   0	5.119066e-01	4.790707e+01	3351	fear	fear_19.png	
IEV	   1	  78	   2	   0	7.290320e+02	 117	   0	4.378656e-01	5.113586e+01	3706	fear	fear_6.png	
IEV	   1	  79	   2	   0	7.366991e+02	 109	 109	4.585508e-01	4.983098e+01	3607	fear	fear_5.png	
IEV	   1	  80	   2	   0	7.441686e+02	 112	 112	4.560428e-01	5.085046e+01	3619	fear	fear_7.png	
CEVR	   1	  81	   3	   0	7.619688e+02	 128	 128	2.929202e-01	3.758584e+01	1879	scram	scram_4.png	
CEVR	   1	  82	   3	   0	7.696105e+02	 123	   0	2.985247e-01	3.670148e+01	1962	scram	scram_16.png	
CEVR	   1	  83	   3	   0	7.767336e+02	 134	 134	2.825660e-01	3.784770e+01	1717	scram	scram_14.png	
CEVR	   1	  84	   3	   0	7.848115e+02	 150	   0	2.535239e-01	3.801410e+01	1192	scram	scram_6.png	
CEVR	   1	  85	   3	   0	7.930145e+02	 135	   0	2.749469e-01	3.700000e+01	1590	scram	scram_20.png	
CEVR	   1	  86	   3	   0	8.005136e+02	 110	 110	3.330761e-01	3.666692e+01	2412	scram	scram_15.png	
CEVR	   1	  87	   3	   0	8.074956e+02	  99	   0	3.737374e-01	  37	2835	scram	scram_11.png	
CEVR	   1	  88	   3	   0	8.149829e+02	  90	   0	4.248688e-01	3.827461e+01	3252	scram	scram_10.png	
CEVR	   1	  89	   3	   0	8.206436e+02	 170	   0	2.186023e-01	3.721860e+01	 376	scram	scram_3.png	
CEVR	   1	  90	   3	   0	8.275310e+02	 159	   0	2.376583e-01	3.771297e+01	 851	scram	scram_12.png	
CEVR	   1	  91	   3	   0	8.341464e+02	 136	   0	2.695109e-01	3.673049e+01	1495	scram	scram_5.png	
CEVR	   1	  92	   3	   0	8.418824e+02	 140	   0	2.725168e-01	3.809007e+01	1548	scram	scram_7.png	
CEVR	   1	  93	   3	   0	8.489418e+02	 130	   0	2.868852e-01	3.728689e+01	1786	scram	scram_18.png	
CEVR	   1	  94	   3	   0	8.566908e+02	 130	   0	2.781955e-01	3.616541e+01	1645	scram	scram_1.png	
CEVR	   1	  95	   3	   0	8.635607e+02	 117	 117	3.153921e-01	  37	2194	scram	scram_8.png	
CEVR	   1	  96	   3	   0	8.716573e+02	 114	 114	3.343661e-01	3.800310e+01	2427	scram	scram_17.png	
CEVR	   1	  97	   3	   0	8.790617e+02	 106	 106	3.383852e-01	3.598484e+01	2473	scram	scram_19.png	
CEVR	   1	  98	   3	   0	8.869210e+02	 102	   0	3.516155e-01	3.594515e+01	2617	scram	scram_9.png	
CEVR	   1	  99	   3	   0	8.942073e+02	 103	   0	3.532460e-01	3.629351e+01	2634	scram	scram_2.png	
CEVR	   1	 100	   3	   0	9.016518e+02	 111	 111	3.289307e-01	3.667107e+01	2363	scram	scram_13.png	
CEVR	   1	 101	   3	   0	9.088717e+02	 118	   0	3.239930e-01	3.829597e+01	2303	scram	scram_13.png	
CEVR	   1	 102	   3	   0	9.153171e+02	 112	 112	3.287636e-01	3.667124e+01	2361	scram	scram_9.png	
CEVR	   1	 103	   3	   0	9.219893e+02	 131	   0	2.784347e-01	3.644313e+01	1649	scram	scram_18.png	
CEVR	   1	 104	   3	   0	9.284137e+02	 132	 132	2.826894e-01	3.728269e+01	1719	scram	scram_2.png	
CEVR	   1	 105	   3	   0	9.351723e+02	 130	   0	2.861878e-01	3.728619e+01	1775	scram	scram_19.png	
CEVR	   1	 106	   3	   0	9.411113e+02	 127	 127	2.841158e-01	3.614765e+01	1742	scram	scram_11.png	
CEVR	   1	 107	   3	   0	9.482337e+02	 129	   0	2.818281e-01	3.643634e+01	1705	scram	scram_4.png	
CEVR	   1	 108	   3	   0	9.547602e+02	 132	   0	2.775396e-01	3.672246e+01	1634	scram	scram_3.png	
CEVR	   1	 109	   3	   0	9.617052e+02	 127	 127	2.822581e-01	3.587097e+01	1712	scram	scram_7.png	
CEVR	   1	 110	   3	   0	9.687902e+02	 136	 136	2.777182e-01	3.783315e+01	1637	scram	scram_17.png	
CEVR	   1	 111	   3	   0	9.755985e+02	 136	   0	2.796976e-01	3.811879e+01	1670	scram	scram_5.png	
CEVR	   1	 112	   3	   0	9.824509e+02	 133	   0	2.781357e-01	3.700000e+01	1644	scram	scram_14.png	
CEVR	   1	 113	   3	   0	9.887492e+02	 130	   0	2.787944e-01	3.616362e+01	1655	scram	scram_12.png	
CEVR	   1	 114	   3	   0	9.959755e+02	 136	   0	2.827511e-01	3.841376e+01	1720	scram	scram_16.png	
CEVR	   1	 115	   3	   0	1.003388e+03	 129	 129	2.866313e-01	  37	1782	scram	scram_10.png	
CEVR	   1	 116	   3	   0	1.010246e+03	 135	   0	2.742482e-01	  37	1578	scram	scram_20.png	
CEVR	   1	 117	   3	   0	1.016505e+03	 131	   0	2.859351e-01	3.757187e+01	1771	scram	scram_8.png	
CEVR	   1	 118	   3	   0	1.024028e+03	 130	   0	2.818281e-01	3.671817e+01	1705	scram	scram_1.png	
CEVR	   1	 119	   3	   0	1.031049e+03	 109	   0	3.233458e-01	3.538327e+01	2295	scram	scram_6.png	
CEVR	   1	 120	   3	   0	1.038141e+03	 120	   0	3.196742e-01	3.827870e+01	2249	scram	scram_15.png	
DEV	   1	 121	   4	   0	1.048494e+03	  78	  78	3.709762e-01	2.886106e+01	2868	fear	fear_10.png	
DEV	   1	 122	   4	   0	1.055675e+03	  77	   0	4.646483e-01	3.582713e+01	2026	fear	fear_4.png	
DEV	   1	 123	   4	   0	1.063673e+03	  71	   0	6.367950e-01	4.497549e+01	1042	fear	fear_12.png	
DEV	   1	 124	   4	   0	1.070154e+03	  66	  66	7.847016e-01	5.196975e+01	 422	fear	fear_8.png	
DEV	   1	 125	   4	   0	1.077149e+03	  70	  70	8.039100e-01	5.591670e+01	 349	fear	fear_5.png	
DEV	   1	 126	   4	   0	1.084025e+03	  71	   0	8.315706e-01	5.864438e+01	 246	fear	fear_9.png	
DEV	   1	 127	   4	   0	1.090076e+03	  75	  75	7.506064e-01	5.655737e+01	 555	fear	fear_19.png	
DEV	   1	 128	   4	   0	1.096945e+03	  78	  78	5.662742e-01	4.443458e+01	1394	fear	fear_11.png	
DEV	   1	 129	   4	   0	1.103210e+03	  71	   0	5.685111e-01	4.059786e+01	1382	fear	fear_14.png	
DEV	   1	 130	   4	   0	1.109684e+03	  77	  77	5.288570e-01	4.094853e+01	1605	fear	fear_17.png	
DEV	   1	 131	   4	   0	1.117280e+03	  85	   0	3.931492e-01	3.346575e+01	2635	fear	fear_2.png	
DEV	   1	 132	   4	   0	1.124397e+03	  84	   0	3.197918e-01	2.699265e+01	3491	fear	fear_6.png	
DEV	   1	 133	   4	   0	1.131765e+03	  87	   0	2.971843e-01	2.588028e+01	3785	fear	fear_15.png	
DEV	   1	 134	   4	   0	1.138555e+03	  74	  74	5.579907e-01	4.111328e+01	1439	fear	fear_20.png	
DEV	   1	 135	   4	   0	1.144327e+03	  79	  79	6.046941e-01	4.805807e+01	1196	fear	fear_18.png	
DEV	   1	 136	   4	   0	1.150211e+03	  75	  75	6.398087e-01	4.769595e+01	1028	fear	fear_7.png	
DEV	   1	 137	   4	   0	1.155981e+03	  80	   0	6.059085e-01	4.874129e+01	1190	fear	fear_16.png	
DEV	   1	 138	   4	   0	1.163025e+03	  76	  76	5.752927e-01	4.385825e+01	1346	fear	fear_3.png	
DEV	   1	 139	   4	   0	1.170076e+03	  73	   0	5.406963e-01	3.953811e+01	1536	fear	fear_13.png	
DEV	   1	 140	   4	   0	1.177009e+03	  70	  70	6.081427e-01	4.280409e+01	1179	fear	fear_1.png	
DEV	   1	 141	   4	   0	1.182910e+03	  76	  76	5.942924e-01	4.501503e+01	1248	fear	fear_5.png	
DEV	   1	 142	   4	   0	1.190246e+03	  78	   0	6.192538e-01	4.835961e+01	1125	fear	fear_6.png	
DEV	   1	 143	   4	   0	1.198714e+03	  79	  79	5.372252e-01	4.255548e+01	1556	fear	fear_7.png	
DEV	   1	 144	   4	   0	1.206146e+03	  81	   0	4.853985e-01	3.910150e+01	1880	fear	fear_11.png	
DEV	   1	 145	   4	   0	1.213658e+03	  83	   0	5.206808e-01	4.302839e+01	1654	fear	fear_17.png	
DEV	   1	 146	   4	   0	1.219776e+03	  78	  78	6.278488e-01	4.888816e+01	1084	fear	fear_16.png	
DEV	   1	 147	   4	   0	1.225766e+03	  75	   0	6.014699e-01	4.484503e+01	1212	fear	fear_15.png	
DEV	   1	 148	   4	   0	1.232631e+03	  72	  72	5.681375e-01	4.114477e+01	1384	fear	fear_9.png	
DEV	   1	 149	   4	   0	1.238653e+03	  74	  74	5.495155e-01	4.060825e+01	1486	fear	fear_3.png	
DEV	   1	 150	   4	   0	1.247126e+03	  80	   0	5.295329e-01	4.258027e+01	1601	fear	fear_1.png	
DEV	   1	 151	   4	   0	1.254331e+03	  73	  73	5.568987e-01	4.049152e+01	1445	fear	fear_19.png	
DEV	   1	 152	   4	   0	1.261310e+03	  76	  76	6.030794e-01	4.554282e+01	1204	fear	fear_20.png	
DEV	   1	 153	   4	   0	1.268053e+03	  77	   0	6.190459e-01	4.772771e+01	1126	fear	fear_18.png	
DEV	   1	 154	   4	   0	1.274843e+03	  75	  75	5.600003e-01	4.179247e+01	1428	fear	fear_14.png	
DEV	   1	 155	   4	   0	1.282568e+03	  72	   0	5.529200e-01	3.970573e+01	1467	fear	fear_13.png	
DEV	   1	 156	   4	   0	1.289127e+03	  73	  73	5.715120e-01	4.191109e+01	1366	fear	fear_2.png	
DEV	   1	 157	   4	   0	1.295699e+03	  77	  77	5.086928e-01	3.914301e+01	1728	fear	fear_8.png	
DEV	   1	 158	   4	   0	1.304906e+03	  77	  77	5.496939e-01	4.226801e+01	1485	fear	fear_12.png	
DEV	   1	 159	   4	   0	1.312175e+03	  83	   0	5.075810e-01	4.211756e+01	1735	fear	fear_10.png	
DEV	   1	 160	   4	   0	1.318799e+03	  74	   0	5.139856e-01	3.793799e+01	1695	fear	fear_4.png	
IEV	   1	 161	   5	   0	1.466362e+03	  24	  24	8.553282e-01	2.027943e+01	1175	happy	happy_7.png	
IEV	   1	 162	   5	   0	1.472978e+03	  22	   0	8.762341e-01	1.915778e+01	 875	happy	happy_10.png	
IEV	   1	 163	   5	   0	1.479360e+03	  31	   0	8.202237e-01	2.513530e+01	1538	happy	happy_14.png	
IEV	   1	 164	   5	   0	1.487237e+03	  50	   0	6.961537e-01	3.510629e+01	2400	happy	happy_2.png	
IEV	   1	 165	   5	   0	1.493834e+03	  44	  44	7.563457e-01	3.336750e+01	2027	happy	happy_17.png	
IEV	   1	 166	   5	   0	1.501243e+03	  40	  40	7.797977e-01	3.139170e+01	1863	happy	happy_6.png	
IEV	   1	 167	   5	   0	1.508212e+03	  49	  49	7.006323e-01	3.407424e+01	2374	happy	happy_9.png	
IEV	   1	 168	   5	   0	1.515227e+03	  65	  65	6.541791e-01	4.263883e+01	2634	happy	happy_5.png	
IEV	   1	 169	   5	   0	1.523435e+03	  77	   0	5.536548e-01	4.251350e+01	3148	happy	happy_1.png	
IEV	   1	 170	   5	   0	1.531235e+03	 115	   0	4.522808e-01	5.190740e+01	3637	happy	happy_18.png	
IEV	   1	 171	   5	   0	1.538861e+03	 127	 127	4.006017e-01	5.095145e+01	3885	happy	happy_3.png	
IEV	   1	 172	   5	   0	1.547663e+03	 126	   0	4.097347e-01	5.180919e+01	3841	happy	happy_11.png	
IEV	   1	 173	   5	   0	1.556622e+03	 117	   0	4.251381e-01	4.993497e+01	3767	happy	happy_8.png	
IEV	   1	 174	   5	   0	1.564392e+03	 138	 138	3.840602e-01	5.313977e+01	3965	happy	happy_15.png	
IEV	   1	 175	   5	   0	1.571770e+03	 124	   0	4.072417e-01	5.068219e+01	3853	happy	happy_12.png	
IEV	   1	 176	   5	   0	1.579858e+03	 135	 135	3.890130e-01	5.257811e+01	3941	happy	happy_16.png	
IEV	   1	 177	   5	   0	1.588468e+03	 142	 142	3.770594e-01	5.337972e+01	3999	happy	happy_13.png	
IEV	   1	 178	   5	   0	1.595863e+03	 139	   0	3.789107e-01	5.255891e+01	3990	happy	happy_20.png	
IEV	   1	 179	   5	   0	1.603912e+03	 130	 130	3.956299e-01	5.154587e+01	3909	happy	happy_4.png	
IEV	   1	 180	   5	   0	1.613147e+03	 138	 138	3.850913e-01	5.310402e+01	3960	happy	happy_19.png	
IEV	   1	 181	   5	   0	1.621592e+03	 136	   0	3.935606e-01	5.359363e+01	3919	happy	happy_13.png	
IEV	   1	 182	   5	   0	1.629611e+03	 131	 131	4.024680e-01	5.288855e+01	3876	happy	happy_11.png	
IEV	   1	 183	   5	   0	1.637781e+03	 136	 136	3.896328e-01	5.294536e+01	3938	happy	happy_3.png	
IEV	   1	 184	   5	   0	1.645958e+03	 141	   0	3.848851e-01	5.426583e+01	3961	happy	happy_19.png	
IEV	   1	 185	   5	   0	1.654210e+03	 138	 138	3.904592e-01	5.369719e+01	3934	happy	happy_12.png	
IEV	   1	 186	   5	   0	1.662538e+03	 136	 136	3.888065e-01	5.297437e+01	3942	happy	happy_16.png	
IEV	   1	 187	   5	   0	1.670433e+03	 124	 124	4.143089e-01	5.121949e+01	3819	happy	happy_2.png	
IEV	   1	 188	   5	   0	1.677376e+03	 130	 130	3.939744e-01	5.121590e+01	3917	happy	happy_17.png	
IEV	   1	 189	   5	   0	1.685695e+03	 128	 128	4.045428e-01	5.160124e+01	3866	happy	happy_10.png	
IEV	   1	 190	   5	   0	1.694725e+03	 138	   0	3.850913e-01	5.310402e+01	3960	happy	happy_15.png	
IEV	   1	 191	   5	   0	1.701988e+03	 138	   0	3.869483e-01	5.342634e+01	3951	happy	happy_20.png	
IEV	   1	 192	   5	   0	1.709981e+03	 140	 140	3.795281e-01	5.329565e+01	3987	happy	happy_5.png	
IEV	   1	 193	   5	   0	1.718432e+03	 129	 129	3.929401e-01	5.086385e+01	3922	happy	happy_4.png	
IEV	   1	 194	   5	   0	1.725744e+03	 141	   0	3.762371e-01	5.303136e+01	4003	happy	happy_8.png	
IEV	   1	 195	   5	   0	1.734306e+03	 126	   0	4.078648e-01	5.147243e+01	3850	happy	happy_6.png	
IEV	   1	 196	   5	   0	1.742279e+03	 136	   0	3.923197e-01	5.324286e+01	3925	happy	happy_9.png	
IEV	   1	 197	   5	   0	1.751836e+03	 134	 134	3.916994e-01	5.248079e+01	3928	happy	happy_1.png	
IEV	   1	 198	   5	   0	1.760972e+03	 125	   0	4.028828e-01	5.045655e+01	3874	happy	happy_18.png	
IEV	   1	 199	   5	   0	1.770708e+03	 130	   0	4.091113e-01	5.306027e+01	3844	happy	happy_7.png	
IEV	   1	 200	   5	   0	1.779824e+03	 137	   0	3.766482e-01	5.151043e+01	4001	happy	happy_14.png	
