#Subj:	10997
#Run:	1
#Age:	15
#Gender:	female
#10-May-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	1	60	11	0	5.399593e+02	69	69	8.047065e-01	5.514435e+01	346	fear	fear_3.png
DEV	1	61	11	0	5.455184e+02	70	70	7.735482e-01	5.384264e+01	465	fear	fear_14.png
DEV	1	62	11	0	5.514735e+02	69	69	7.255352e-01	5.015113e+01	656	fear	fear_19.png
DEV	1	63	11	0	5.584974e+02	72	72	6.053009e-01	4.385961e+01	1193	fear	fear_5.png
DEV	1	64	11	0	5.650883e+02	78	78	4.786928e-01	3.720983e+01	1926	fear	fear_3.png
DEV	1	65	11	0	5.725505e+02	86	0	3.536430e-01	3.053366e+01	3067	fear	fear_1.png
DEV	1	66	11	0	5.802343e+02	79	0	4.808622e-01	3.783178e+01	1911	fear	fear_19.png
DEV	1	67	11	0	5.868520e+02	68	0	7.959752e-01	5.399728e+01	379	fear	fear_7.png
DEV	1	68	11	0	5.952399e+02	83	83	2.867251e-01	2.390695e+01	3919	fear	fear_9.png
DEV	1	69	11	0	6.030590e+02	87	0	2.974165e-01	2.589851e+01	3782	fear	fear_16.png
DEV	1	70	11	0	6.098986e+02	67	67	7.849624e-01	5.276499e+01	421	fear	fear_4.png
DEV	1	71	11	0	6.150445e+02	68	68	7.309339e-01	4.967381e+01	634	fear	fear_10.png
DEV	1	72	11	0	6.203980e+02	76	0	7.338934e-01	5.567977e+01	622	fear	fear_21.png
DEV	1	73	11	0	6.265105e+02	75	75	6.535654e-01	4.913231e+01	965	fear	fear_17.png
DEV	1	74	11	0	6.322421e+02	69	69	7.388489e-01	5.077116e+01	602	fear	fear_5.png
DEV	1	75	11	0	6.387847e+02	73	73	7.836589e-01	5.741420e+01	426	fear	fear_6.png
DEV	1	76	11	0	6.459589e+02	66	66	7.673765e-01	5.050003e+01	489	fear	fear_12.png
DEV	1	77	11	0	6.513479e+02	72	72	7.597166e-01	5.474356e+01	519	fear	fear_20.png
DEV	1	78	11	0	6.574525e+02	72	72	7.614984e-01	5.482809e+01	512	fear	fear_8.png
DEV	1	79	11	0	6.639770e+02	70	70	7.933428e-01	5.547858e+01	389	fear	fear_11.png
DEV	1	80	11	0	6.692094e+02	72	72	7.896683e-01	5.690183e+01	403	fear	fear_18.png
DEV	1	81	11	0	6.753830e+02	73	73	7.681458e-01	5.590828e+01	486	fear	fear_2.png
DEV	1	82	11	0	6.815559e+02	70	70	7.696864e-01	5.367231e+01	480	fear	fear_13.png
DEV	1	83	11	0	6.871416e+02	74	74	7.630284e-01	5.642644e+01	506	fear	fear_14.png
DEV	1	84	11	0	6.933710e+02	74	74	7.999355e-01	5.895357e+01	364	fear	fear_15.png
IEV	1	85	10	0	7.616507e+02	19	19	8.902708e-01	1.686314e+01	571	happy	happy_19.png
IEV	1	86	10	0	7.675353e+02	16	16	8.972088e-01	1.460468e+01	305	happy	happy_18.png
IEV	1	87	10	0	7.747300e+02	134	0	3.923197e-01	5.245822e+01	3925	happy	happy_12.png
IEV	1	88	10	0	7.825275e+02	43	0	7.703124e-01	3.297816e+01	1931	happy	happy_14.png
IEV	1	89	10	0	7.883603e+02	19	19	8.952361e-01	1.680515e+01	401	happy	happy_17.png
IEV	1	90	10	0	7.939519e+02	22	22	8.919977e-01	1.921899e+01	519	happy	happy_5.png
IEV	1	91	10	0	7.999739e+02	18	0	8.900239e-01	1.601800e+01	578	happy	happy_8.png
IEV	1	92	10	0	8.061841e+02	23	23	8.908222e-01	2.032540e+01	555	happy	happy_13.png
IEV	1	93	10	0	8.126834e+02	20	20	8.915835e-01	1.751238e+01	532	happy	happy_6.png
IEV	1	94	10	0	8.205816e+02	114	114	4.343166e-01	4.953953e+01	3723	happy	happy_15.png
IEV	1	95	10	0	8.283921e+02	119	119	4.278487e-01	5.110260e+01	3754	happy	happy_2.png
IEV	1	96	10	0	8.361530e+02	115	115	4.489372e-01	5.158604e+01	3653	happy	happy_7.png
IEV	1	97	10	0	8.437823e+02	119	119	4.203456e-01	5.013816e+01	3790	happy	happy_4.png
IEV	1	98	10	0	8.518788e+02	114	0	4.338991e-01	4.955770e+01	3725	happy	happy_10.png
IEV	1	99	10	0	8.580946e+02	15	0	8.964764e-01	1.386219e+01	344	happy	happy_21.png
IEV	1	100	10	0	8.648075e+02	22	22	8.712364e-01	1.901181e+01	957	happy	happy_20.png
IEV	1	101	10	0	8.721394e+02	45	0	7.610750e-01	3.450232e+01	1995	happy	happy_9.png
IEV	1	102	10	0	8.787315e+02	16	16	8.970298e-01	1.464246e+01	315	happy	happy_16.png
IEV	1	103	10	0	8.845523e+02	16	16	8.959144e-01	1.397958e+01	371	happy	happy_3.png
IEV	1	104	10	0	8.901395e+02	19	19	8.924611e-01	1.734760e+01	504	happy	happy_11.png
IEV	1	105	10	0	8.984810e+02	141	0	3.791165e-01	5.330971e+01	3989	happy	happy_1.png
IEV	1	106	10	0	9.044367e+02	15	15	8.942939e-01	1.341598e+01	439	happy	happy_21.png
IEV	1	107	10	0	9.108507e+02	16	16	8.962322e-01	1.391335e+01	356	happy	happy_10.png
IEV	1	108	10	0	9.167178e+02	16	16	8.979103e-01	1.445622e+01	262	happy	happy_8.png
IEV	1	109	10	0	9.218063e+02	14	14	8.924611e-01	1.288529e+01	504	happy	happy_1.png
IEV	1	110	10	0	9.280855e+02	21	21	8.930261e-01	1.902591e+01	485	happy	happy_9.png
IEV	1	111	10	0	9.335576e+02	21	21	8.977881e-01	1.897103e+01	270	happy	happy_11.png
IEV	1	112	10	0	9.399436e+02	18	18	8.933705e-01	1.628017e+01	473	happy	happy_19.png
IEV	1	113	10	0	9.459824e+02	16	16	8.891882e-01	1.439085e+01	601	happy	happy_2.png
IEV	1	114	10	0	9.521699e+02	22	22	8.972787e-01	1.997358e+01	301	happy	happy_5.png
IEV	1	115	10	0	9.575154e+02	18	18	8.949730e-01	1.596309e+01	412	happy	happy_6.png
IEV	1	116	10	0	9.632628e+02	18	18	8.948015e-01	1.599758e+01	419	happy	happy_20.png
IEV	1	117	10	0	9.687354e+02	20	20	8.934831e-01	1.804523e+01	469	happy	happy_13.png
